"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","27 August 2018  7:03 PM","27 August 2018  8:33 PM","1 hour 30 mins",72.13,"2.50","5.00","3.75","5.00","2.00","5.00","5.00","0.00","2.50","4.38","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","-","5.00","6c748d48"
"Finished","28 August 2018  12:46 AM","28 August 2018  1:42 AM","55 mins 45 secs",34.5,"0.00","5.00","3.75","0.00","0.00","5.00","0.00","0.00","5.00","0.00","2.00","0.00","0.00","0.00","3.75","5.00","5.00","0.00","0.00","0.00","97979f59"
"Finished","28 August 2018  1:57 AM","28 August 2018  3:27 AM","1 hour 30 mins",88.75,"5.00","5.00","3.75","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","1639c6d1"
"Finished","28 August 2018  7:31 AM","28 August 2018  8:59 AM","1 hour 27 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c4865eb3"
"Finished","28 August 2018  8:41 AM","28 August 2018  9:51 AM","1 hour 9 mins",53.13,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","0.00","3.13","5.00","5.00","0.00","-","5.00","0.00","5.00","0.00","0.00","5.00","65ec9105"
"Finished","28 August 2018  9:38 AM","28 August 2018  10:28 AM","49 mins 29 secs",72.25,"5.00","5.00","3.75","5.00","-","5.00","5.00","5.00","2.50","-","4.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","5.00","1fe3f319"
"Finished","28 August 2018  10:21 AM","28 August 2018  11:40 AM","1 hour 19 mins",79,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","2.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","cc8d9478"
"Finished","28 August 2018  11:35 AM","28 August 2018  1:05 PM","1 hour 30 mins",58.38,"5.00","5.00","1.25","5.00","-","2.50","0.00","5.00","0.00","0.63","2.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","bc740e9e"
"Finished","28 August 2018  12:29 PM","28 August 2018  1:59 PM","1 hour 30 mins",83.25,"5.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","2.50","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","a707b5aa"
"Finished","28 August 2018  2:00 PM","28 August 2018  3:29 PM","1 hour 29 mins",59.5,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","0.00","2.00","-","-","-","3.75","5.00","5.00","0.00","5.00","5.00","f47c8959"
"Finished","28 August 2018  2:01 PM","28 August 2018  3:04 PM","1 hour 2 mins",95.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","8db10d25"
"Finished","28 August 2018  2:20 PM","28 August 2018  2:57 PM","37 mins 36 secs",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","5c9fb521"
"Finished","28 August 2018  2:21 PM","28 August 2018  3:34 PM","1 hour 12 mins",87.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","1f0eb285"
"Finished","28 August 2018  3:47 PM","28 August 2018  5:17 PM","1 hour 30 mins",63.5,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","0.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","d92d8555"
"Finished","28 August 2018  4:47 PM","28 August 2018  6:14 PM","1 hour 27 mins",59.25,"0.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","0.00","1.25","5.00","4.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","231165b3"
"Finished","28 August 2018  4:50 PM","28 August 2018  6:34 PM","1 hour 44 mins",5,"5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2105852a"
"Finished","28 August 2018  5:13 PM","28 August 2018  6:06 PM","53 mins",78.88,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00","de1b0f7b"
"Finished","28 August 2018  7:20 PM","28 August 2018  8:37 PM","1 hour 16 mins",58.88,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","1.88","2.00","-","0.00","-","0.00","5.00","5.00","0.00","5.00","5.00","f3a85666"
"Finished","28 August 2018  7:27 PM","28 August 2018  8:57 PM","1 hour 30 mins",37.88,"0.00","5.00","2.50","0.00","0.00","5.00","0.00","0.00","5.00","3.13","5.00","5.00","5.00","1.00","1.25","0.00","0.00","-","0.00","0.00","50b5490f"
"Finished","28 August 2018  8:02 PM","28 August 2018  9:04 PM","1 hour 2 mins",89.5,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","80104b5d"
"Finished","28 August 2018  9:38 PM","28 August 2018  11:08 PM","1 hour 29 mins",88.88,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","3b829f29"
"Finished","29 August 2018  4:14 AM","29 August 2018  5:16 AM","1 hour 1 min",93.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","d328095e"
"Finished","29 August 2018  9:16 AM","29 August 2018  10:20 AM","1 hour 3 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b0192625"
"Finished","29 August 2018  11:54 AM","29 August 2018  1:24 PM","1 hour 30 mins",84,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","524e2283"
"Finished","29 August 2018  12:21 PM","29 August 2018  1:51 PM","1 hour 30 mins",58.63,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","3.13","1.00","5.00","5.00","2.00","5.00","5.00","0.00","0.00","-","0.00","385deed0"
"Finished","29 August 2018  1:05 PM","29 August 2018  2:32 PM","1 hour 26 mins",63.5,"5.00","0.00","3.75","5.00","0.00","0.00","0.00","5.00","5.00","3.75","5.00","4.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","9e8355ba"
"Finished","29 August 2018  1:56 PM","29 August 2018  3:26 PM","1 hour 30 mins",85.88,"5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","aee1b706"
"Finished","29 August 2018  3:15 PM","29 August 2018  4:27 PM","1 hour 11 mins",83.88,"0.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4bce03b5"
"Finished","29 August 2018  4:06 PM","29 August 2018  5:15 PM","1 hour 8 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","6a70d9f0"
"Finished","29 August 2018  4:29 PM","29 August 2018  5:42 PM","1 hour 13 mins",89.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","01d98eaf"
"Finished","29 August 2018  6:54 PM","29 August 2018  8:24 PM","1 hour 30 mins",81.63,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","1.00","2.50","5.00","5.00","0.00","5.00","0.00","d3d7e827"
"Finished","29 August 2018  7:26 PM","29 August 2018  8:56 PM","1 hour 30 mins",28.25,"0.00","-","2.50","-","0.00","-","-","5.00","2.50","1.25","0.00","0.00","5.00","2.00","0.00","5.00","5.00","0.00","-","-","3daed737"
"Finished","29 August 2018  7:44 PM","29 August 2018  9:11 PM","1 hour 26 mins",75.75,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","241fee0a"
"Finished","29 August 2018  7:50 PM","29 August 2018  8:44 PM","54 mins 27 secs",82.75,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","61db40f2"
"Finished","29 August 2018  8:21 PM","29 August 2018  9:38 PM","1 hour 16 mins",44.5,"5.00","5.00","2.50","5.00","-","0.00","0.00","0.00","2.50","-","-","5.00","2.00","0.00","2.50","5.00","5.00","5.00","0.00","0.00","a623b57f"
"Finished","29 August 2018  9:11 PM","29 August 2018  10:20 PM","1 hour 9 mins",77.63,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","ccab6ee1"
"Finished","30 August 2018  8:19 AM","30 August 2018  9:47 AM","1 hour 28 mins",89,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","dfe5b6ba"
"Finished","30 August 2018  9:12 AM","30 August 2018  10:31 AM","1 hour 19 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","10dc8e47"
"Finished","30 August 2018  9:12 AM","30 August 2018  10:10 AM","58 mins 11 secs",91,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","81236779"
"Finished","30 August 2018  9:35 AM","30 August 2018  11:05 AM","1 hour 29 mins",90.25,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b1c03451"
"Finished","30 August 2018  10:44 AM","30 August 2018  12:14 PM","1 hour 30 mins",63,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","-","2.00","4.00","5.00","2.00","5.00","5.00","5.00","0.00","-","-","a393f268"
"Finished","30 August 2018  10:46 AM","30 August 2018  12:01 PM","1 hour 15 mins",77.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","31239726"
"Finished","30 August 2018  10:48 AM","30 August 2018  12:06 PM","1 hour 18 mins",93.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e7214d59"
"Finished","30 August 2018  11:12 AM","30 August 2018  12:37 PM","1 hour 25 mins",71.63,"2.50","5.00","3.75","5.00","0.00","0.00","0.00","5.00","5.00","4.38","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","58667036"
"Finished","30 August 2018  11:53 AM","30 August 2018  1:24 PM","1 hour 30 mins",41.63,"5.00","0.00","1.25","5.00","-","-","0.00","5.00","2.50","1.88","1.00","5.00","5.00","-","5.00","0.00","5.00","0.00","-","-","6f7699f7"
"Finished","30 August 2018  12:24 PM","30 August 2018  1:54 PM","1 hour 30 mins",43.5,"2.50","0.00","2.50","5.00","0.00","-","0.00","5.00","5.00","2.50","4.00","5.00","0.00","2.00","-","5.00","5.00","-","-","-","e4bd8c33"
"Finished","30 August 2018  12:41 PM","30 August 2018  2:11 PM","1 hour 30 mins",41.25,"0.00","5.00","3.75","-","-","0.00","-","0.00","0.00","-","5.00","5.00","5.00","-","2.50","5.00","5.00","0.00","5.00","0.00","ec0de8b1"
"Finished","30 August 2018  1:48 PM","30 August 2018  2:57 PM","1 hour 8 mins",67.75,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.75","2.00","5.00","0.00","0.00","2.50","5.00","5.00","0.00","5.00","5.00","a39b574a"
"Finished","30 August 2018  1:53 PM","30 August 2018  3:22 PM","1 hour 29 mins",65.75,"2.50","5.00","5.00","5.00","0.00","0.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","f2a677ae"
"Finished","30 August 2018  2:08 PM","30 August 2018  3:35 PM","1 hour 27 mins",55.38,"5.00","5.00","3.75","-","2.00","-","0.00","5.00","5.00","0.63","2.00","5.00","5.00","2.00","5.00","-","0.00","5.00","5.00","0.00","07cc103c"
"Finished","30 August 2018  2:23 PM","30 August 2018  3:44 PM","1 hour 20 mins",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","f573da4c"
"Finished","30 August 2018  2:24 PM","30 August 2018  3:24 PM","59 mins 48 secs",85,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5e37ca31"
"Finished","30 August 2018  2:27 PM","30 August 2018  3:40 PM","1 hour 12 mins",87.5,"5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","370fdf38"
"Finished","30 August 2018  2:37 PM","30 August 2018  4:07 PM","1 hour 30 mins",85.75,"5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5ea58a6c"
"Finished","30 August 2018  3:06 PM","30 August 2018  4:22 PM","1 hour 15 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","238c7f6f"
"Finished","30 August 2018  4:22 PM","30 August 2018  5:45 PM","1 hour 23 mins",88.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","987473aa"
"Finished","30 August 2018  4:42 PM","30 August 2018  6:20 PM","1 hour 37 mins",5,"5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5eda2833"
"Finished","30 August 2018  5:10 PM","30 August 2018  5:48 PM","37 mins 22 secs",89,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","18522820"
"Finished","30 August 2018  7:03 PM","30 August 2018  8:33 PM","1 hour 29 mins",65.25,"5.00","0.00","5.00","5.00","2.00","-","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","9e8efce3"
"Finished","30 August 2018  9:22 PM","30 August 2018  10:52 PM","1 hour 30 mins",59.13,"5.00","0.00","5.00","5.00","0.00","2.50","-","5.00","2.50","1.88","5.00","4.00","2.00","0.00","1.25","5.00","5.00","5.00","5.00","-","55f4fe6c"
"Finished","31 August 2018  9:53 AM","31 August 2018  10:51 AM","58 mins 6 secs",72,"5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","-","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","2c2572c6"
"Finished","31 August 2018  9:55 AM","31 August 2018  11:22 AM","1 hour 26 mins",82,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00","1cc3e3f6"
"Finished","31 August 2018  10:21 AM","31 August 2018  11:51 AM","1 hour 30 mins",98.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","fd978132"
"Finished","31 August 2018  10:23 AM","31 August 2018  11:38 AM","1 hour 14 mins",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","8bdc861f"
"Finished","31 August 2018  11:42 AM","31 August 2018  1:12 PM","1 hour 30 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","231b10b8"
"Finished","31 August 2018  1:37 PM","31 August 2018  3:01 PM","1 hour 24 mins",80.75,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","2.50","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e1720486"
"Finished","31 August 2018  1:51 PM","31 August 2018  2:52 PM","1 hour",65.5,"5.00","5.00","3.75","5.00","-","5.00","-","5.00","2.50","1.25","5.00","1.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","73dd85e6"
"Finished","31 August 2018  2:13 PM","31 August 2018  3:39 PM","1 hour 25 mins",91.88,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","165760c6"
"Finished","31 August 2018  2:44 PM","31 August 2018  4:12 PM","1 hour 28 mins",54,"5.00","-","2.50","5.00","-","2.50","-","5.00","0.00","-","5.00","0.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","3927249d"
"Finished","31 August 2018  3:11 PM","31 August 2018  4:32 PM","1 hour 20 mins",80.13,"5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","3.13","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","c65c893b"
"Finished","31 August 2018  3:13 PM","31 August 2018  3:59 PM","46 mins 20 secs",69.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","4.00","5.00","2.00","3.75","5.00","5.00","5.00","-","-","51bd92e4"
"Finished","31 August 2018  3:52 PM","31 August 2018  5:21 PM","1 hour 29 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1cea2e13"
"Finished","31 August 2018  4:36 PM","31 August 2018  6:06 PM","1 hour 30 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","ccd402dd"
"Finished","31 August 2018  4:43 PM","31 August 2018  6:11 PM","1 hour 28 mins",82.5,"2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","fee2ff0d"
"Finished","31 August 2018  6:01 PM","31 August 2018  7:16 PM","1 hour 14 mins",78.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","-","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","d0e89c89"
"Finished","31 August 2018  8:06 PM","31 August 2018  9:03 PM","57 mins 6 secs",62.25,"0.00","0.00","0.00","5.00","0.00","5.00","0.00","5.00","5.00","1.25","5.00","4.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","672c434a"
"Finished","1 September 2018  2:26 AM","1 September 2018  3:38 AM","1 hour 11 mins",73.88,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","7064f173"
"Finished","1 September 2018  9:03 AM","1 September 2018  10:24 AM","1 hour 20 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","41e20c57"
"Finished","1 September 2018  9:51 AM","1 September 2018  10:50 AM","59 mins 33 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5813270d"
"Finished","1 September 2018  11:29 AM","1 September 2018  12:40 PM","1 hour 11 mins",85,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","fbcc6dcf"
"Finished","1 September 2018  11:38 AM","1 September 2018  1:02 PM","1 hour 23 mins",81.25,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","b07f00b8"
"Finished","1 September 2018  12:14 PM","1 September 2018  1:31 PM","1 hour 17 mins",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","dda6cb2b"
"Finished","1 September 2018  2:34 PM","1 September 2018  3:52 PM","1 hour 17 mins",81.5,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","7a6d850d"
"Finished","1 September 2018  4:07 PM","1 September 2018  5:37 PM","1 hour 30 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","d7fc0857"
"Finished","1 September 2018  4:35 PM","1 September 2018  6:05 PM","1 hour 29 mins",67,"5.00","5.00","3.75","5.00","0.00","2.50","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","eea26802"
"Finished","2 September 2018  1:40 AM","2 September 2018  3:10 AM","1 hour 30 mins",62.5,"5.00","0.00","2.50","5.00","-","5.00","0.00","5.00","5.00","-","5.00","-","5.00","-","5.00","5.00","5.00","5.00","5.00","-","f97839f8"
"Finished","2 September 2018  6:54 AM","2 September 2018  7:51 AM","57 mins 31 secs",73.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","-","5.00","7ef3145a"
"Finished","2 September 2018  10:44 AM","2 September 2018  12:14 PM","1 hour 30 mins",64.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","4.00","5.00","2.00","0.00","5.00","5.00","0.00","0.00","0.00","b45af1c5"
"Finished","2 September 2018  10:44 AM","2 September 2018  12:14 PM","1 hour 30 mins",72.75,"0.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","97982e13"
"Finished","2 September 2018  10:50 AM","2 September 2018  12:06 PM","1 hour 15 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","af2a0597"
"Finished","2 September 2018  11:06 AM","2 September 2018  12:36 PM","1 hour 30 mins",83.75,"5.00","5.00","5.00","-","-","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","1fd149e6"
"Finished","2 September 2018  11:51 AM","2 September 2018  12:38 PM","47 mins 15 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","63794ae9"
"Finished","2 September 2018  12:33 PM","2 September 2018  2:03 PM","1 hour 30 mins",87.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","144d4591"
"Finished","2 September 2018  12:57 PM","2 September 2018  2:07 PM","1 hour 10 mins",73.5,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","2.50","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","67b932d7"
"Finished","2 September 2018  1:07 PM","2 September 2018  2:37 PM","1 hour 29 mins",67.75,"5.00","5.00","2.50","0.00","0.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","ac041ed5"
"Finished","2 September 2018  1:13 PM","2 September 2018  2:18 PM","1 hour 5 mins",58,"2.50","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","1.00","2.50","5.00","5.00","0.00","0.00","-","8ea9a563"
"Finished","2 September 2018  1:17 PM","2 September 2018  1:55 PM","38 mins 18 secs",86,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","ab17829a"
"Finished","2 September 2018  2:43 PM","2 September 2018  4:13 PM","1 hour 30 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","39ecd194"
"Finished","2 September 2018  2:51 PM","2 September 2018  4:21 PM","1 hour 29 mins",59,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","2.00","0.00","5.00","5.00","0.00","0.00","0.00","eb83202e"
"Finished","2 September 2018  2:57 PM","2 September 2018  4:09 PM","1 hour 11 mins",95,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2cd43b8c"
