"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sd655c337","Finished","11 September 2018  9:35 PM","1 hour 30 mins",55.63,"5.00","0.00","2.50","0.00","-","5.00","0.00","5.00","5.00","3.13","4.00","4.00","2.00","5.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S4c681276","Finished","11 September 2018  9:38 PM","1 hour 30 mins",83.25,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Sde6b5410","Finished","11 September 2018  9:38 PM","1 hour 30 mins",80.13,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00"
"Sb4a9307b","Finished","11 September 2018  9:38 PM","1 hour 30 mins",84.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00"
"S2e6e5e88","Finished","11 September 2018  9:41 PM","1 hour 28 mins",57.5,"5.00","5.00","5.00","0.00","2.00","0.00","0.00","0.00","5.00","2.50","2.00","1.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf60b8972","Finished","11 September 2018  9:29 PM","1 hour 11 mins",60.25,"5.00","5.00","3.75","0.00","-","2.50","-","5.00","2.50","2.50","5.00","5.00","5.00","4.00","5.00","5.00","5.00","-","0.00","0.00"
"S2006de2b","Finished","11 September 2018  9:28 PM","1 hour 7 mins",82.63,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S4077b60f","Finished","11 September 2018  9:44 PM","1 hour 9 mins",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"S20865154","Finished","11 September 2018  9:28 PM","50 mins 4 secs",81.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","5.00"
"S86baca21","Finished","11 September 2018  9:48 PM","1 hour 5 mins",69.63,"5.00","0.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S3bd268fe","Finished","11 September 2018  10:15 PM","1 hour 27 mins",71.75,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","2.50","1.25","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sd7109fd8","Finished","11 September 2018  10:12 PM","1 hour 22 mins",60.25,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","1.25","3.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Scf6c07b6","Finished","11 September 2018  9:18 PM","17 mins 46 secs",37.5,"5.00","5.00","0.00","5.00","-","5.00","-","5.00","2.50","-","-","5.00","-","-","-","-","5.00","-","-","-"
"S4469dcd2","Finished","11 September 2018  9:49 PM","45 mins 52 secs",84.75,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sad34053b","Finished","11 September 2018  11:05 PM","1 hour 36 mins",32.5,"5.00","0.00","3.75","0.00","2.00","5.00","0.00","5.00","2.50","1.25","2.00","4.00","2.00","-","-","-","-","-","-","-"
"S1a548199","Finished","11 September 2018  10:52 PM","1 hour 20 mins",30,"5.00","0.00","5.00","-","-","-","-","0.00","5.00","-","-","0.00","-","-","5.00","5.00","5.00","0.00","0.00","-"
"Scd58dd4f","Finished","11 September 2018  10:17 PM","39 mins 54 secs",94.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sa6bc6ae9","Finished","11 September 2018  11:27 PM","1 hour 27 mins",77,"5.00","5.00","5.00","-","5.00","-","0.00","5.00","2.50","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S474dbcac","Finished","11 September 2018  11:26 PM","1 hour 18 mins",39.5,"5.00","0.00","2.50","5.00","-","-","0.00","0.00","0.00","-","5.00","5.00","5.00","2.00","-","0.00","5.00","5.00","-","-"
"Saeaa790c","Finished","11 September 2018  11:51 PM","1 hour 10 mins",89,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sabf0ae65","Finished","12 September 2018  1:58 AM","1 hour 5 mins",71.25,"2.50","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00"
"Sf13a1859","Finished","12 September 2018  3:35 AM","1 hour 43 mins",17,"5.00","5.00","5.00","-","2.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S0201e9db","Finished","12 September 2018  7:57 AM","49 mins 31 secs",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7a84bf34","Finished","12 September 2018  8:40 AM","1 hour 29 mins",62.25,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","0.00","5.00","2.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","-","0.00"
"Sb5dfff94","Finished","12 September 2018  9:31 AM","1 hour 30 mins",69,"5.00","5.00","5.00","0.00","-","5.00","-","5.00","5.00","0.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S4c41fdcd","Finished","12 September 2018  10:02 AM","1 hour 15 mins",96.88,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6ab5dd84","Finished","12 September 2018  9:52 AM","1 hour 3 mins",83,"0.00","5.00","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Seb17ae67","Finished","12 September 2018  10:18 AM","1 hour 10 mins",88.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sce27ca86","Finished","12 September 2018  11:04 AM","1 hour 26 mins",96,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc492a2d5","Finished","12 September 2018  11:14 AM","1 hour 29 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc509f781","Finished","12 September 2018  10:54 AM","1 hour 7 mins",82.63,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S1370c97d","Finished","12 September 2018  11:21 AM","1 hour 30 mins",63.5,"5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","-","0.00"
"Sa154536f","Finished","12 September 2018  11:22 AM","1 hour 22 mins",73.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","2.00","2.00","5.00","5.00","5.00","-","-","5.00"
"Sbc409e2e","Finished","12 September 2018  11:54 AM","1 hour 30 mins",45.75,"0.00","5.00","5.00","0.00","-","-","-","5.00","2.50","1.25","5.00","0.00","2.00","-","5.00","5.00","5.00","5.00","0.00","0.00"
"Saf73b23b","Finished","12 September 2018  11:36 AM","58 mins 44 secs",26.25,"2.50","5.00","3.75","0.00","-","0.00","5.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-"
"S200cf9fa","Finished","12 September 2018  11:38 AM","51 mins 26 secs",50,"5.00","5.00","-","-","-","-","-","5.00","5.00","-","1.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","-","-"
"Sd5f76c7b","Finished","12 September 2018  12:20 PM","1 hour 30 mins",55.13,"5.00","5.00","5.00","0.00","2.00","0.00","0.00","5.00","5.00","1.88","5.00","5.00","0.00","0.00","1.25","5.00","5.00","0.00","0.00","5.00"
"Se6cb62e7","Finished","12 September 2018  12:36 PM","1 hour 43 mins",51.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","2.00","4.00","5.00","2.00","-","-","-","-","-","-"
"Sf2f279f8","Finished","12 September 2018  12:25 PM","1 hour 30 mins",49.25,"5.00","5.00","2.50","5.00","3.00","0.00","0.00","0.00","0.00","0.00","2.00","5.00","3.00","0.00","3.75","5.00","5.00","5.00","0.00","0.00"
"S656a3abf","Finished","12 September 2018  12:12 PM","1 hour",60.75,"5.00","0.00","5.00","5.00","-","5.00","-","5.00","5.00","3.75","-","5.00","5.00","2.00","5.00","5.00","0.00","5.00","-","0.00"
"S1724381d","Finished","12 September 2018  12:42 PM","1 hour 30 mins",80.75,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00"
"S553a7b36","Finished","12 September 2018  12:42 PM","1 hour 30 mins",79.63,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","0.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sedbcb085","Finished","12 September 2018  12:43 PM","1 hour 29 mins",78.75,"5.00","5.00","3.75","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","5.00"
"Sa2b46979","Finished","12 September 2018  12:37 PM","1 hour 20 mins",75.63,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sb9a6c263","Finished","12 September 2018  12:38 PM","1 hour 13 mins",92.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0284c280","Finished","12 September 2018  12:55 PM","1 hour 24 mins",57.75,"5.00","5.00","0.00","5.00","-","5.00","5.00","5.00","5.00","1.25","5.00","0.00","2.00","2.00","2.50","5.00","5.00","0.00","0.00","-"
"S0d8ac931","Finished","12 September 2018  12:54 PM","1 hour 18 mins",71.75,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","0.00","2.50","4.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","5.00"
"Sa441267f","Finished","12 September 2018  1:07 PM","1 hour 30 mins",50.13,"5.00","5.00","5.00","5.00","-","-","-","5.00","2.50","0.63","2.00","5.00","0.00","-","0.00","5.00","5.00","5.00","-","-"
"S9ab41841","Finished","12 September 2018  12:50 PM","59 mins 59 secs",81.88,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S7e8180be","Finished","12 September 2018  1:08 PM","1 hour 14 mins",84,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S71fb5b1b","Finished","12 September 2018  12:54 PM","57 mins 17 secs",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S60dbd0ff","Finished","12 September 2018  1:36 PM","1 hour 25 mins",90,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb4adff26","Finished","12 September 2018  1:40 PM","1 hour 10 mins",66.63,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","0.00","2.50","1.88","5.00","5.00","2.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S37ef0105","Finished","12 September 2018  2:14 PM","1 hour 30 mins",31.25,"0.00","0.00","-","5.00","0.00","5.00","0.00","0.00","5.00","1.25","5.00","-","0.00","0.00","5.00","5.00","0.00","0.00","-","0.00"
"S65f1b6ac","Finished","12 September 2018  2:15 PM","1 hour 30 mins",62.13,"5.00","5.00","1.25","0.00","2.00","5.00","5.00","0.00","5.00","1.88","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S88f6f4de","Finished","12 September 2018  1:48 PM","50 mins 34 secs",67.75,"0.00","5.00","3.75","5.00","2.00","-","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","5.00"
"Sc2ba4ac1","Finished","12 September 2018  2:45 PM","1 hour 9 mins",63.5,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","2.00","2.00","0.00","0.00","0.00","5.00","5.00","0.00"
"Sc9995727","Finished","12 September 2018  3:21 PM","1 hour 29 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S96d49160","Finished","12 September 2018  3:04 PM","1 hour 11 mins",70.75,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00"
"Sb95f0c0d","Finished","12 September 2018  3:06 PM","1 hour 13 mins",92.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdc24c9a6","Finished","12 September 2018  3:35 PM","1 hour 30 mins",74.88,"5.00","5.00","5.00","0.00","0.00","5.00","-","5.00","5.00","1.88","5.00","5.00","3.00","-","5.00","5.00","5.00","5.00","5.00","5.00"
"S36b45c84","Finished","12 September 2018  3:10 PM","52 mins 14 secs",52.25,"5.00","5.00","2.50","5.00","-","-","-","-","5.00","-","2.00","5.00","2.00","2.00","3.75","5.00","5.00","5.00","-","-"
"S8cdf8bf2","Finished","12 September 2018  3:53 PM","1 hour 30 mins",67.75,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","2.50","-","-","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S2edb9c36","Finished","12 September 2018  3:30 PM","1 hour 2 mins",74.88,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","1.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Se067cad1","Finished","12 September 2018  3:55 PM","1 hour 21 mins",80.25,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb8ac2b37","Finished","12 September 2018  3:35 PM","49 mins 1 sec",61.25,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","1.25","2.00","5.00","2.00","1.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S419b8a24","Finished","12 September 2018  4:16 PM","1 hour 29 mins",87.63,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.63","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Se8d6282f","Finished","12 September 2018  4:32 PM","1 hour 24 mins",33.25,"5.00","0.00","-","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","-","-","0.00","5.00","-","-","-","-","-"
"S5f41fb69","Finished","12 September 2018  4:04 PM","54 mins 57 secs",77,"5.00","5.00","2.50","0.00","-","5.00","5.00","5.00","5.00","2.50","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S31b7507e","Finished","12 September 2018  5:14 PM","1 hour 30 mins",50.75,"5.00","0.00","5.00","0.00","-","5.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","-","0.00"
"S59662939","Finished","12 September 2018  5:03 PM","1 hour 10 mins",71.75,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","1.25","2.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S3b905b82","Finished","12 September 2018  5:20 PM","1 hour 20 mins",69.63,"5.00","-","2.50","5.00","0.00","5.00","0.00","5.00","0.00","3.13","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S22c910fb","Finished","12 September 2018  5:27 PM","1 hour 27 mins",36.5,"0.00","0.00","3.75","0.00","2.00","0.00","0.00","0.00","2.50","1.25","2.00","5.00","0.00","-","5.00","5.00","5.00","5.00","0.00","0.00"
"Sac86d145","Finished","12 September 2018  5:29 PM","1 hour 29 mins",19.13,"0.00","5.00","0.00","-","-","-","-","0.00","5.00","3.13","1.00","-","-","-","0.00","5.00","0.00","-","-","0.00"
"Sa70d7eaf","Finished","12 September 2018  5:30 PM","1 hour 28 mins",68.25,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sf6217984","Finished","12 September 2018  5:33 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S1edb0213","Finished","12 September 2018  5:24 PM","1 hour 20 mins",41.75,"5.00","0.00","0.00","0.00","-","5.00","5.00","5.00","2.50","1.25","-","0.00","3.00","-","-","5.00","5.00","5.00","-","-"
"S8cedd6c1","Finished","12 September 2018  5:29 PM","1 hour 24 mins",88.88,"5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S36fee368","Finished","12 September 2018  5:44 PM","1 hour 28 mins",80,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf5c45e07","Finished","12 September 2018  5:32 PM","1 hour 10 mins",26.5,"2.50","0.00","2.50","-","-","-","0.00","0.00","5.00","-","-","5.00","2.00","2.00","2.50","5.00","0.00","0.00","-","-"
"S5fcd91fd","Finished","12 September 2018  5:54 PM","1 hour 30 mins",80.75,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sef143e2a","Finished","12 September 2018  5:55 PM","1 hour 24 mins",46.5,"2.50","0.00","3.75","5.00","0.00","0.00","0.00","5.00","5.00","1.25","2.00","5.00","0.00","2.00","-","5.00","5.00","5.00","-","-"
"S205713ad","Finished","12 September 2018  5:46 PM","1 hour 13 mins",83.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S53f58b02","Finished","12 September 2018  6:08 PM","1 hour 30 mins",75.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Se8ba82de","Finished","12 September 2018  6:07 PM","1 hour 29 mins",87.88,"5.00","0.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S36ccbe5b","Finished","12 September 2018  6:16 PM","1 hour 30 mins",60.5,"5.00","0.00","3.75","5.00","5.00","5.00","5.00","5.00","0.00","3.75","2.00","4.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","0.00"
"S9a9174d5","Finished","12 September 2018  6:18 PM","1 hour 30 mins",81.5,"5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S014386f2","Finished","12 September 2018  6:25 PM","1 hour 30 mins",62.25,"5.00","0.00","3.75","5.00","2.00","5.00","-","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","0.00","0.00"
"S6725b3a7","Finished","12 September 2018  6:27 PM","1 hour 29 mins",59.5,"5.00","0.00","5.00","0.00","-","5.00","-","5.00","-","-","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","5.00"
"Sb245b9c1","Finished","12 September 2018  6:47 PM","1 hour 29 mins",44.5,"2.50","5.00","3.75","0.00","2.00","-","-","0.00","0.00","1.25","-","1.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0c133f71","Finished","12 September 2018  6:52 PM","1 hour 28 mins",72.75,"5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Scb99b4f1","Finished","12 September 2018  7:02 PM","1 hour 30 mins",75.88,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","2.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00"
"S29d4aa52","Finished","12 September 2018  7:07 PM","1 hour 30 mins",28.38,"2.50","0.00","1.25","-","-","-","0.00","5.00","-","0.63","2.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","-","-"
"S9577ece4","Finished","12 September 2018  6:28 PM","50 mins 45 secs",92.5,"5.00","5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3f362824","Finished","12 September 2018  7:11 PM","1 hour 30 mins",73.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"S7ad2c70a","Finished","12 September 2018  7:04 PM","1 hour 15 mins",84.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S070989d1","Finished","12 September 2018  7:27 PM","1 hour 22 mins",21.25,"5.00","0.00","1.25","-","-","-","-","5.00","-","0.00","-","5.00","-","-","-","5.00","0.00","-","-","-"
"S7e18debf","Finished","12 September 2018  7:33 PM","1 hour 28 mins",76.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S99ff9081","Finished","12 September 2018  7:45 PM","1 hour 29 mins",74.5,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sd338323c","Finished","12 September 2018  7:45 PM","1 hour 30 mins",70.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S9ecd7823","Finished","12 September 2018  7:47 PM","1 hour 30 mins",52,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","0.00","-","-","5.00","2.00","0.00","5.00","5.00","-","-","5.00"
"S7f066807","Finished","12 September 2018  7:26 PM","1 hour 5 mins",88.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S00cd9d0c","Finished","12 September 2018  7:20 PM","57 mins 55 secs",83.25,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S27acd4d1","Finished","12 September 2018  7:50 PM","1 hour 15 mins",67.25,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","3.75","2.00","5.00","2.00","-","2.50","5.00","5.00","0.00","5.00","0.00"
"S1e2f8a58","Finished","12 September 2018  8:28 PM","1 hour 30 mins",65.75,"5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","0.00","0.00"
"S75f6451e","Finished","12 September 2018  8:29 PM","1 hour 8 mins",71.5,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00"
"S14d08292","Finished","12 September 2018  8:50 PM","1 hour 30 mins",78,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","-","5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","-"
"S68b72ca2","Finished","12 September 2018  8:50 PM","1 hour 26 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Saea751b8","Finished","12 September 2018  9:15 PM","1 hour 28 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd666359f","Finished","12 September 2018  9:34 PM","1 hour 27 mins",67.88,"5.00","-","1.25","5.00","-","5.00","5.00","0.00","5.00","0.63","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"S3d451cd6","Finished","12 September 2018  9:49 PM","1 hour 30 mins",60.88,"5.00","5.00","5.00","-","-","5.00","-","5.00","2.50","4.38","2.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","-","5.00"
"Sdecc7a7e","Finished","12 September 2018  9:52 PM","1 hour 30 mins",37.75,"2.50","0.00","3.75","-","-","-","0.00","5.00","2.50","-","2.00","5.00","5.00","2.00","5.00","-","-","5.00","0.00","-"
"Sdaeb546f","Finished","12 September 2018  9:52 PM","1 hour 30 mins",53.75,"5.00","5.00","1.25","5.00","-","0.00","0.00","0.00","2.50","0.00","2.00","1.00","2.00","-","5.00","5.00","5.00","5.00","5.00","5.00"
"S0f709555","Finished","12 September 2018  9:32 PM","1 hour 4 mins",91.88,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S30101ee6","Finished","12 September 2018  9:57 PM","1 hour 18 mins",86.25,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb920e1b7","Finished","12 September 2018  10:21 PM","1 hour 25 mins",82,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00"
