"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"S838ead1c","Finished","9 September 2017  12:36 AM","1 hour 28 mins",46.25,"5.00","0.00","5.00","5.00","2.00","0.00","0.00","5.00","0.00","1.25","2.00","1.00","5.00","-","-","5.00","5.00","0.00","5.00","0.00"
"Se3d34e45","Finished","9 September 2017  11:06 AM","1 hour 25 mins",39.63,"5.00","0.00","1.25","0.00","2.00","2.50","0.00","0.00","0.00","1.88","5.00","5.00","5.00","2.00","0.00","0.00","5.00","0.00","5.00","0.00"
"Sd7bceadc","Finished","9 September 2017  12:09 PM","1 hour 20 mins",80.75,"5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sd6a9b6ea","Finished","9 September 2017  12:16 PM","1 hour 27 mins",57,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","5.00","-","1.00","1.00","5.00","0.00","5.00","5.00","5.00","5.00","-","-"
"S22049ee9","Finished","9 September 2017  3:18 PM","1 hour 28 mins",72,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","-","2.00","-","2.50","5.00","5.00","5.00","-","5.00"
"S865fb9a2","Finished","9 September 2017  3:17 PM","1 hour 1 min",84.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"Sa2b1c508","Finished","9 September 2017  4:07 PM","1 hour 22 mins",83.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sc2408475","Finished","9 September 2017  4:27 PM","1 hour 30 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Sbd7d8e6d","Finished","9 September 2017  4:40 PM","1 hour 2 mins",17.5,"5.00","-","2.50","0.00","-","-","0.00","0.00","0.00","-","-","0.00","0.00","0.00","0.00","5.00","5.00","0.00","0.00","0.00"
"S6592886a","Finished","9 September 2017  6:24 PM","1 hour 29 mins",66.38,"5.00","5.00","5.00","5.00","-","5.00","5.00","0.00","2.50","1.88","2.00","5.00","3.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"S755407e3","Finished","9 September 2017  6:35 PM","1 hour 12 mins",72.25,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","0.00","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","5.00"
"S8e23c28c","Finished","9 September 2017  7:07 PM","1 hour 30 mins",47.75,"5.00","5.00","1.25","0.00","-","-","0.00","-","5.00","-","2.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","0.00"
"Sa7d3cea5","Finished","9 September 2017  7:14 PM","1 hour 29 mins",61.5,"5.00","0.00","5.00","5.00","2.00","5.00","-","5.00","5.00","0.00","5.00","4.00","2.00","1.00","2.50","5.00","5.00","5.00","0.00","-"
"Sab2e01f8","Finished","9 September 2017  7:32 PM","1 hour 30 mins",62.13,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","2.50","0.63","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","-","-"
"Sdf37a3be","Finished","9 September 2017  7:33 PM","1 hour 30 mins",83.13,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbb5d8c2d","Finished","9 September 2017  7:55 PM","1 hour 25 mins",55,"5.00","5.00","2.50","5.00","-","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00","-","-","-","-","-","-"
"Sbd22cda3","Finished","9 September 2017  8:05 PM","1 hour 22 mins",65.75,"5.00","5.00","5.00","5.00","-","-","0.00","0.00","0.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8356ecbf","Finished","9 September 2017  8:37 PM","1 hour 27 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sba96a8a6","Finished","9 September 2017  9:21 PM","1 hour 30 mins",55.5,"5.00","0.00","-","5.00","2.00","5.00","0.00","5.00","2.50","-","1.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","0.00"
"S7f39b3f3","Finished","9 September 2017  10:02 PM","1 hour 27 mins",54.75,"0.00","0.00","5.00","5.00","2.00","-","0.00","0.00","5.00","3.75","-","4.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S820f0dbd","Finished","9 September 2017  10:53 PM","1 hour 30 mins",62.13,"5.00","5.00","3.75","-","2.00","2.50","0.00","5.00","5.00","1.88","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sa57611ed","Finished","9 September 2017  10:44 PM","1 hour 21 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S17ec0685","Finished","9 September 2017  10:58 PM","1 hour 30 mins",60.25,"5.00","5.00","1.25","5.00","-","5.00","0.00","5.00","2.50","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","-"
"S9bdcb368","Finished","9 September 2017  11:45 PM","1 hour 25 mins",82.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sab2142ef","Finished","10 September 2017  8:21 AM","1 hour 5 mins",95,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S07a15620","Finished","10 September 2017  9:04 AM","1 hour 11 mins",83.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S20a15e36","Finished","10 September 2017  11:23 AM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S61cd8446","Finished","10 September 2017  11:33 AM","1 hour 28 mins",42,"0.00","5.00","5.00","5.00","2.00","-","5.00","0.00","5.00","-","-","-","-","0.00","0.00","5.00","5.00","5.00","-","0.00"
"S14cb9e69","Finished","10 September 2017  11:46 AM","1 hour 20 mins",73.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","3.13","2.00","4.00","5.00","4.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Sdeb642e6","Finished","10 September 2017  12:06 PM","1 hour 27 mins",72.75,"2.50","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","1.25","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S85f96002","Finished","10 September 2017  12:39 PM","1 hour 10 mins",93.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sef1b13ac","Finished","10 September 2017  1:43 PM","1 hour 25 mins",71.25,"5.00","5.00","2.50","5.00","2.00","2.50","0.00","5.00","5.00","1.25","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S55e934a8","Finished","10 September 2017  2:09 PM","1 hour 30 mins",44,"5.00","5.00","3.75","-","-","-","-","5.00","5.00","-","2.00","5.00","5.00","2.00","1.25","-","5.00","-","-","-"
"S9b4253e8","Finished","10 September 2017  1:32 PM","50 mins 39 secs",72.38,"5.00","5.00","3.75","0.00","5.00","-","5.00","0.00","5.00","0.63","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7639e36d","Finished","10 September 2017  1:45 PM","59 mins 44 secs",56,"2.50","5.00","3.75","5.00","5.00","0.00","0.00","5.00","0.00","-","5.00","5.00","5.00","1.00","3.75","5.00","5.00","0.00","0.00","0.00"
"S5db52110","Finished","10 September 2017  2:24 PM","1 hour 29 mins",87,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S1299ff01","Finished","10 September 2017  2:50 PM","1 hour 28 mins",75.75,"0.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa0efb7d8","Finished","10 September 2017  2:56 PM","1 hour 29 mins",66.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","0.00","5.00"
"Sd4f7dbad","Finished","10 September 2017  2:41 PM","1 hour 9 mins",64.75,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","5.00","2.00","2.00","3.75","5.00","5.00","5.00","-","0.00"
"S1c87d3d7","Finished","10 September 2017  2:44 PM","1 hour 11 mins",69,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S8e8bc931","Finished","10 September 2017  2:55 PM","1 hour 17 mins",82.5,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb5a6bde9","Finished","10 September 2017  2:51 PM","1 hour 10 mins",82.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S2e034820","Finished","10 September 2017  3:12 PM","1 hour 28 mins",61,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","-"
"S72bc3e65","Finished","10 September 2017  3:11 PM","54 mins 30 secs",85.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scbf77df6","Finished","10 September 2017  3:06 PM","48 mins",60.75,"0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","0.00"
"S3d317573","Finished","10 September 2017  3:57 PM","1 hour 30 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sd5b96dcc","Finished","10 September 2017  4:17 PM","1 hour 29 mins",76.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S4b72a936","Finished","10 September 2017  4:25 PM","1 hour 26 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sbd995e20","Finished","10 September 2017  4:40 PM","1 hour 38 mins",0,"-","0.00","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-"
"See7e4711","Finished","10 September 2017  4:05 PM","1 hour 2 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S14c312f9","Finished","10 September 2017  3:55 PM","52 mins 24 secs",84.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sa654571a","Finished","10 September 2017  4:39 PM","1 hour 7 mins",41.5,"5.00","5.00","1.25","5.00","-","-","-","0.00","2.50","1.25","5.00","-","2.00","2.00","2.50","5.00","5.00","-","0.00","-"
"Sb9de59ef","Finished","10 September 2017  4:50 PM","1 hour 14 mins",68.25,"5.00","5.00","3.75","0.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","0.00"
"S9c66fe03","Finished","10 September 2017  4:57 PM","1 hour 5 mins",61.75,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","0.00","2.00","4.00","5.00","0.00","5.00","5.00","5.00","0.00"
"S04dff5e5","Finished","10 September 2017  5:11 PM","1 hour 11 mins",56.25,"5.00","0.00","3.75","5.00","2.00","0.00","5.00","5.00","2.50","0.00","1.00","0.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","-"
"Sb479776a","Finished","10 September 2017  5:40 PM","1 hour 7 mins",34.25,"0.00","0.00","3.75","5.00","-","-","-","0.00","2.50","0.00","5.00","5.00","2.00","1.00","0.00","5.00","5.00","0.00","-","-"
"S47175b46","Finished","10 September 2017  6:20 PM","1 hour 39 mins",8.75,"5.00","0.00","3.75","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S8b9332b3","Finished","10 September 2017  5:50 PM","1 hour",79.38,"5.00","5.00","2.50","5.00","0.00","5.00","0.00","5.00","2.50","4.38","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb1c409c7","Finished","10 September 2017  6:16 PM","1 hour 8 mins",62.25,"0.00","0.00","3.75","5.00","2.00","2.50","0.00","5.00","5.00","-","4.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","5.00"
"S56801f7b","Finished","10 September 2017  5:59 PM","41 mins 15 secs",85,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Se6e68ab6","Finished","10 September 2017  6:30 PM","1 hour 6 mins",58.75,"5.00","0.00","5.00","0.00","5.00","0.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S44abfd31","Finished","10 September 2017  6:55 PM","1 hour 26 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S59b31579","Finished","10 September 2017  7:35 PM","56 mins 31 secs",31,"5.00","0.00","0.00","5.00","-","0.00","0.00","5.00","-","-","1.00","-","-","-","-","5.00","5.00","5.00","0.00","-"
"Sec5e0ab3","Finished","10 September 2017  8:12 PM","1 hour 30 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
"S17ab5253","Finished","10 September 2017  8:34 PM","1 hour 30 mins",85.13,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"S7ef5310b","Finished","10 September 2017  8:36 PM","1 hour 30 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"Sc933463f","Finished","10 September 2017  8:14 PM","1 hour 1 min",30.75,"0.00","0.00","1.25","5.00","0.00","-","0.00","5.00","2.50","-","2.00","-","0.00","-","0.00","5.00","5.00","5.00","-","0.00"
"S44b23b8d","Finished","10 September 2017  9:02 PM","1 hour 30 mins",50.88,"0.00","5.00","1.25","5.00","-","5.00","0.00","5.00","0.00","0.63","-","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S01304614","Finished","10 September 2017  9:05 PM","1 hour 12 mins",46.75,"2.50","0.00","2.50","5.00","5.00","-","-","5.00","0.00","1.25","-","4.00","2.00","2.00","2.50","5.00","5.00","5.00","-","-"
"S51f888d7","Finished","10 September 2017  9:21 PM","1 hour 25 mins",78.88,"5.00","0.00","2.50","5.00","-","5.00","5.00","5.00","5.00","4.38","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc0407834","Finished","10 September 2017  8:49 PM","52 mins 5 secs",51.75,"5.00","5.00","1.25","0.00","2.00","-","0.00","5.00","5.00","-","2.00","5.00","2.00","2.00","2.50","5.00","5.00","0.00","5.00","-"
"Sb64a04d0","Finished","10 September 2017  9:09 PM","1 hour 9 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S72cd82e2","Finished","10 September 2017  9:31 PM","1 hour 29 mins",86.88,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6a6cdb5a","Finished","10 September 2017  9:47 PM","1 hour 30 mins",76,"5.00","5.00","5.00","5.00","-","-","5.00","5.00","5.00","-","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S99aafccb","Finished","10 September 2017  9:57 PM","1 hour 30 mins",74.13,"5.00","5.00","3.75","0.00","-","5.00","5.00","5.00","2.50","1.88","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc38c6f79","Finished","10 September 2017  9:59 PM","1 hour 20 mins",68.75,"0.00","5.00","5.00","5.00","-","0.00","5.00","0.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S77a30a60","Finished","10 September 2017  10:10 PM","1 hour 30 mins",15,"0.00","0.00","-","-","-","-","0.00","-","5.00","-","-","-","-","-","-","5.00","5.00","-","-","-"
"S75b92fd0","Finished","10 September 2017  10:16 PM","1 hour 30 mins",41.5,"2.50","-","1.25","-","2.00","-","5.00","5.00","2.50","3.75","-","-","0.00","2.00","2.50","5.00","5.00","5.00","-","-"
"S1fe934ef","Finished","10 September 2017  10:17 PM","1 hour 29 mins",62.5,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","3.00","0.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S07c7db00","Finished","10 September 2017  10:17 PM","1 hour 29 mins",32.5,"0.00","-","5.00","0.00","-","-","-","5.00","2.50","-","-","-","-","-","5.00","5.00","5.00","5.00","0.00","-"
"Sd010f259","Finished","10 September 2017  10:02 PM","1 hour 12 mins",26.25,"5.00","0.00","0.00","-","-","-","0.00","5.00","0.00","1.25","5.00","-","0.00","-","-","5.00","5.00","0.00","-","-"
"S9425966e","Finished","10 September 2017  10:12 PM","1 hour 4 mins",73.25,"5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00"
"Sc03b5ad3","Finished","10 September 2017  11:05 PM","1 hour 30 mins",59.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","2.50","-","2.00","5.00","0.00","2.00","2.50","5.00","5.00","0.00","-","0.00"
"Sea59d0b1","Finished","10 September 2017  10:57 PM","1 hour 12 mins",68.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","5.00","0.00","-","3.75","5.00","5.00","5.00","5.00","0.00"
"S9d86f8b6","Finished","10 September 2017  11:15 PM","1 hour 30 mins",70.75,"5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","0.00"
"S73ac1902","Finished","10 September 2017  11:38 PM","1 hour 30 mins",60,"0.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","3.00","-","5.00","0.00","5.00","5.00","-","-"
"S18f9a347","Finished","10 September 2017  11:50 PM","1 hour 26 mins",60.5,"5.00","0.00","5.00","5.00","2.00","2.50","5.00","0.00","5.00","0.00","2.00","5.00","2.00","2.00","5.00","0.00","5.00","5.00","5.00","0.00"
"S27577270","Finished","10 September 2017  11:59 PM","1 hour 29 mins",64.5,"5.00","5.00","3.75","5.00","2.00","0.00","-","5.00","5.00","1.25","5.00","1.00","2.00","2.00","2.50","5.00","5.00","5.00","5.00","-"
"Sa066b98a","Finished","11 September 2017  12:08 AM","1 hour 30 mins",59,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","2.50","-","4.00","-","-","-","5.00","5.00","5.00","0.00","5.00","5.00"
"Sdd03c39a","Finished","11 September 2017  12:09 AM","1 hour 29 mins",32,"5.00","5.00","-","5.00","-","5.00","0.00","5.00","0.00","-","4.00","-","3.00","-","-","-","-","0.00","-","-"
"Sb49a0e64","Finished","11 September 2017  12:43 AM","1 hour 13 mins",76,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S1bedb73c","Finished","11 September 2017  1:29 AM","1 hour 18 mins",71.63,"5.00","0.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.63","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S5c7ba1bf","Finished","11 September 2017  2:19 AM","1 hour 29 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"S7f0f58ce","Finished","11 September 2017  9:23 AM","1 hour 30 mins",79,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","5.00"
"Sae1dd844","Finished","11 September 2017  11:21 AM","1 hour 30 mins",77.5,"5.00","5.00","5.00","5.00","-","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00"
"Sa4cb8684","Finished","11 September 2017  11:24 AM","43 mins 8 secs",52,"5.00","-","2.50","5.00","3.00","5.00","0.00","5.00","2.50","-","4.00","5.00","5.00","-","-","5.00","5.00","0.00","-","-"
"S7fab13d2","Finished","11 September 2017  12:04 PM","1 hour 8 mins",64.63,"5.00","0.00","2.50","5.00","5.00","5.00","-","5.00","2.50","0.63","2.00","5.00","5.00","2.00","-","5.00","5.00","5.00","-","5.00"
"Sec3d5ae4","Finished","11 September 2017  12:29 PM","1 hour 15 mins",74.5,"5.00","5.00","3.75","5.00","2.00","2.50","0.00","5.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-"
"Sbeb90a27","Finished","11 September 2017  12:58 PM","1 hour 10 mins",88.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4d10879d","Finished","11 September 2017  1:30 PM","1 hour 28 mins",69.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","-","5.00","5.00","5.00","0.00","-","-"
"Se6bbdb88","Finished","11 September 2017  1:36 PM","54 mins 12 secs",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sc7238265","Finished","11 September 2017  2:03 PM","1 hour 5 mins",92.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc316e682","Finished","11 September 2017  2:33 PM","1 hour 29 mins",67,"5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"Sd0d7e54e","Finished","11 September 2017  2:50 PM","1 hour 5 mins",58.75,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","2.50","5.00","5.00","0.00","-","-"
"S01916aa2","Finished","11 September 2017  3:27 PM","1 hour 29 mins",69.25,"5.00","5.00","2.50","0.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","5.00","1.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S663966e9","Finished","11 September 2017  4:13 PM","1 hour 19 mins",84.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","1.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sc9312d9c","Finished","11 September 2017  4:21 PM","1 hour 21 mins",85.13,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sc6c69945","Finished","11 September 2017  4:33 PM","1 hour 23 mins",85,"5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se0edb55f","Finished","11 September 2017  5:00 PM","1 hour 25 mins",84,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc3d3f3c2","Finished","11 September 2017  5:19 PM","1 hour 27 mins",61.5,"5.00","5.00","5.00","-","5.00","5.00","-","-","2.50","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"Sf33762df","Finished","11 September 2017  5:14 PM","1 hour 14 mins",78.13,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","0.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Sf00d89ed","Finished","11 September 2017  5:10 PM","1 hour",32.63,"5.00","0.00","0.00","5.00","0.00","2.50","0.00","0.00","0.00","0.63","-","0.00","0.00","2.00","2.50","0.00","5.00","5.00","0.00","5.00"
"S4b7ef56c","Finished","11 September 2017  5:15 PM","1 hour 3 mins",94.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5b7cd8c5","Finished","11 September 2017  5:54 PM","1 hour 12 mins",87,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4445d5d8","Finished","11 September 2017  6:26 PM","1 hour 29 mins",66.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","2.50","4.38","2.00","4.00","2.00","5.00","0.00","5.00","5.00","5.00","-","5.00"
"Sfb31908d","Finished","11 September 2017  6:40 PM","1 hour 38 mins",5,"5.00","0.00","0.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S3f3699c0","Finished","11 September 2017  6:32 PM","1 hour 30 mins",65.5,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","1.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","-"
