"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"S912d694d","Finished","14 September 2021  2:47 PM","1 hour 29 mins",83.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S4cce9e73","Finished","14 September 2021  2:47 PM","58 mins 6 secs",72,"5.00","5.00","3.00","5.00","0.00","5.00","0.00","5.00","5.00","-","4.00","1.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S10595732","Finished","14 September 2021  3:01 PM","1 hour 5 mins",92.38,"5.00","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4c10a45b","Finished","14 September 2021  3:24 PM","52 mins 15 secs",77.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S2efa1132","Finished","14 September 2021  3:33 PM","56 mins",62.5,"5.00","5.00","4.00","5.00","2.00","5.00","5.00","5.00","0.00","-","2.00","0.00","5.00","2.00","2.50","5.00","0.00","5.00","5.00","-"
"S6097b47e","Finished","14 September 2021  3:42 PM","58 mins 36 secs",19.5,"5.00","5.00","2.00","0.00","-","2.50","0.00","0.00","0.00","0.00","-","-","-","-","-","5.00","0.00","0.00","-","-"
"S981dcccd","Finished","14 September 2021  4:14 PM","1 hour 23 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S82a91b3d","Finished","14 September 2021  3:53 PM","53 mins 39 secs",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb6be9d99","Finished","14 September 2021  4:31 PM","1 hour 14 mins",68.88,"5.00","-","3.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-","-"
"S2104d3be","Finished","14 September 2021  4:46 PM","1 hour 27 mins",76.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","3.75","2.00","1.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sdd49ffa4","Finished","14 September 2021  5:26 PM","1 hour 30 mins",57.63,"5.00","5.00","2.00","5.00","-","-","0.00","5.00","2.50","0.63","5.00","5.00","0.00","0.00","2.50","5.00","5.00","5.00","-","5.00"
"Sd6d4acb6","Finished","14 September 2021  5:12 PM","1 hour 10 mins",90.13,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S055d7f5a","Finished","14 September 2021  5:43 PM","1 hour 30 mins",58,"5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","2.50","-","5.00","5.00","1.00","2.50","5.00","5.00","0.00","0.00","0.00"
"S92a6f5a3","Finished","14 September 2021  5:43 PM","1 hour 30 mins",19.25,"2.50","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00","1.25","-","0.00","0.00","1.00","2.50","5.00","5.00","0.00","-","0.00"
"S4297f9e4","Finished","14 September 2021  5:40 PM","1 hour 23 mins",89,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S20494e64","Finished","14 September 2021  5:48 PM","1 hour 30 mins",85.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Saffb393f","Finished","14 September 2021  5:53 PM","1 hour 28 mins",60,"5.00","5.00","3.00","5.00","2.00","5.00","0.00","0.00","2.50","-","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","-","-"
"S107f24eb","Finished","14 September 2021  6:34 PM","1 hour 25 mins",68.88,"0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","1.88","2.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00"
"S31c31c2f","Finished","14 September 2021  6:32 PM","1 hour 1 min",85.13,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc4a98c1f","Finished","14 September 2021  7:02 PM","1 hour 30 mins",23,"-","-","2.00","5.00","-","-","-","-","5.00","-","-","-","-","1.00","5.00","5.00","0.00","-","0.00","-"
"Sdecd6e94","Finished","14 September 2021  7:14 PM","1 hour 20 mins",33.75,"5.00","0.00","3.00","5.00","0.00","0.00","0.00","-","-","-","5.00","0.00","5.00","2.00","3.75","5.00","-","-","-","-"
"S4611dc7e","Finished","14 September 2021  8:22 PM","1 hour 30 mins",87.13,"5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5592befc","Finished","14 September 2021  8:52 PM","1 hour 25 mins",54.5,"5.00","5.00","5.00","0.00","-","-","-","5.00","0.00","2.50","5.00","5.00","0.00","2.00","0.00","5.00","5.00","5.00","-","5.00"
"S0e2ac7a0","Finished","14 September 2021  8:57 PM","1 hour 30 mins",63.25,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","-","-","5.00","-","-"
"S5a6bc9c8","Finished","14 September 2021  9:46 PM","1 hour 28 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Scb61a6c2","Finished","14 September 2021  10:27 PM","1 hour 20 mins",98.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdc277561","Finished","15 September 2021  1:13 AM","1 hour 29 mins",71.5,"5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","0.00"
"Se98b6674","Finished","15 September 2021  1:20 AM","1 hour 24 mins",60.5,"5.00","-","4.00","5.00","-","5.00","0.00","5.00","0.00","-","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","-"
"Sb81346b3","Finished","15 September 2021  4:33 AM","1 hour 20 mins",66,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sa826dfa8","Finished","15 September 2021  8:26 AM","1 hour 18 mins",84.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4f499279","Finished","15 September 2021  10:51 AM","1 hour 24 mins",52.25,"5.00","5.00","5.00","-","2.00","-","0.00","5.00","5.00","-","2.00","5.00","2.00","5.00","1.25","5.00","5.00","0.00","0.00","-"
"S3ce0adfd","Finished","15 September 2021  11:18 AM","57 mins 14 secs",71,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","4.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sdb4ee544","Finished","15 September 2021  11:23 AM","46 mins 46 secs",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbcabb205","Finished","15 September 2021  11:20 AM","25 mins 47 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Saa50a791","Finished","15 September 2021  12:32 PM","1 hour 30 mins",66,"0.00","5.00","4.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"S087569a3","Finished","15 September 2021  12:00 PM","52 mins 56 secs",80,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","5.00"
"S660bbb64","Finished","15 September 2021  12:47 PM","1 hour 28 mins",58.25,"5.00","5.00","2.00","-","0.00","5.00","5.00","0.00","5.00","1.25","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","-"
"S43d8c323","Finished","15 September 2021  12:36 PM","1 hour 7 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Seab702d9","Finished","15 September 2021  1:48 PM","1 hour 29 mins",74.25,"5.00","5.00","3.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","3.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S7274ab22","Finished","15 September 2021  1:54 PM","1 hour 27 mins",82,"2.50","0.00","5.00","5.00","2.00","-","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf8ec8edc","Finished","15 September 2021  1:45 PM","1 hour 16 mins",75.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S11b21d2f","Finished","15 September 2021  1:33 PM","1 hour 4 mins",84.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.75","5.00","0.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3a4815e3","Finished","15 September 2021  2:09 PM","1 hour 30 mins",65.25,"5.00","5.00","2.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-","0.00"
"S923eefb3","Finished","15 September 2021  2:16 PM","1 hour 27 mins",85,"5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Seb095588","Finished","15 September 2021  2:33 PM","1 hour 19 mins",77,"5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd5270e9e","Finished","15 September 2021  2:13 PM","55 mins 35 secs",74,"5.00","5.00","4.00","5.00","0.00","5.00","0.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S3a688f61","Finished","15 September 2021  3:45 PM","1 hour 29 mins",13,"5.00","0.00","2.00","0.00","-","-","0.00","5.00","0.00","-","1.00","-","-","-","-","-","-","-","-","-"
"Scba40a33","Finished","15 September 2021  4:32 PM","1 hour 30 mins",41.5,"5.00","0.00","4.00","5.00","-","-","-","-","2.50","-","-","5.00","5.00","-","5.00","5.00","5.00","0.00","-","0.00"
"S73403219","Finished","15 September 2021  5:10 PM","1 hour 22 mins",83.63,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S829906cc","Finished","15 September 2021  5:27 PM","1 hour 28 mins",95,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf03a2c5d","Finished","15 September 2021  5:19 PM","1 hour 17 mins",60.63,"5.00","5.00","3.00","5.00","-","0.00","0.00","5.00","2.50","3.13","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00","5.00"
"S6b4b20de","Finished","15 September 2021  5:28 PM","1 hour 18 mins",61,"5.00","5.00","-","5.00","0.00","0.00","0.00","5.00","5.00","1.25","-","4.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S7128faaa","Finished","15 September 2021  6:45 PM","1 hour 4 mins",80.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.88","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S59a42a4b","Finished","15 September 2021  7:47 PM","1 hour 27 mins",80.25,"5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S43021207","Finished","15 September 2021  9:36 PM","1 hour 30 mins",80.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S1e86dbc6","Finished","15 September 2021  11:14 PM","1 hour 29 mins",59.13,"0.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","2.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","0.00","0.00"
"S80ee7024","Finished","15 September 2021  11:03 PM","49 mins 52 secs",83.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S6a7950be","Finished","16 September 2021  8:56 AM","1 hour 24 mins",94.38,"5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc79879b7","Finished","16 September 2021  11:01 AM","1 hour 16 mins",93.13,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S18e134e1","Finished","16 September 2021  11:19 AM","1 hour 29 mins",72,"5.00","5.00","5.00","-","2.00","-","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","-"
"S7760415f","Finished","16 September 2021  11:29 AM","1 hour 7 mins",83.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S75e6efcc","Finished","16 September 2021  12:59 PM","1 hour 30 mins",20.5,"2.50","0.00","5.00","0.00","2.00","2.50","0.00","0.00","2.50","0.00","2.00","4.00","-","-","-","-","-","-","-","-"
"Sd4403180","Finished","16 September 2021  12:50 PM","1 hour 9 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9323dba6","Finished","16 September 2021  1:57 PM","1 hour 28 mins",68.25,"5.00","5.00","3.00","0.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"S6b57e70c","Finished","16 September 2021  1:56 PM","1 hour 18 mins",84.88,"5.00","5.00","3.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf6e64c02","Finished","16 September 2021  2:38 PM","1 hour 29 mins",79,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","4.00","5.00","-","-","5.00","5.00","5.00","5.00","5.00","0.00"
"S5150dca1","Finished","16 September 2021  2:43 PM","1 hour 30 mins",8,"5.00","-","3.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S9e0a92d0","Finished","16 September 2021  2:30 PM","1 hour 13 mins",66.5,"5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","2.50","5.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S5987e221","Finished","16 September 2021  3:03 PM","1 hour 29 mins",72.63,"0.00","0.00","5.00","5.00","2.00","0.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scb0abae7","Finished","16 September 2021  3:14 PM","1 hour 26 mins",82.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sff60e868","Finished","16 September 2021  3:42 PM","1 hour",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S8046126d","Finished","16 September 2021  4:45 PM","1 hour 29 mins",67.25,"5.00","5.00","5.00","5.00","-","0.00","5.00","5.00","5.00","1.25","5.00","5.00","2.00","4.00","0.00","5.00","5.00","0.00","5.00","0.00"
"Se371fe6c","Finished","16 September 2021  4:08 PM","45 mins",90.75,"5.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Seffd3407","Finished","16 September 2021  4:32 PM","1 hour 7 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd9691e32","Finished","16 September 2021  4:49 PM","49 mins 13 secs",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S77217195","Finished","16 September 2021  6:52 PM","56 mins 49 secs",82,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3bdd5b4a","Finished","16 September 2021  9:03 PM","1 hour 27 mins",27.5,"5.00","0.00","-","0.00","-","-","0.00","0.00","5.00","-","-","-","-","-","2.50","5.00","5.00","5.00","-","-"
"S4417d6f3","Finished","16 September 2021  9:19 PM","1 hour 25 mins",68,"5.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S15b18d62","Finished","16 September 2021  9:49 PM","49 mins 35 secs",82.25,"5.00","5.00","1.00","5.00","-","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"S70cf7d51","Finished","16 September 2021  11:09 PM","1 hour 30 mins",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S1b57cc14","Finished","17 September 2021  12:13 AM","1 hour 23 mins",94,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S45264dca","Finished","16 September 2021  11:23 PM","24 mins 49 secs",24,"0.00","0.00","1.00","0.00","0.00","0.00","0.00","5.00","0.00","0.00","3.00","0.00","5.00","0.00","5.00","0.00","5.00","0.00","0.00","0.00"
"Sf936146f","Finished","17 September 2021  1:44 AM","1 hour 30 mins",40,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-"
"Sd765c2cf","Finished","17 September 2021  11:58 AM","1 hour 30 mins",75,"5.00","5.00","5.00","5.00","-","0.00","5.00","5.00","5.00","-","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S508c5831","Finished","17 September 2021  12:34 PM","1 hour 15 mins",32.25,"0.00","5.00","5.00","-","-","-","-","-","5.00","1.25","5.00","1.00","-","-","0.00","5.00","0.00","5.00","-","-"
"Sf936146f","Finished","17 September 2021  12:32 PM","1 hour 5 mins",94.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S157422ff","Finished","17 September 2021  1:23 PM","1 hour 16 mins",71.75,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","2.00","1.00","1.25","5.00","5.00","5.00","5.00","5.00"
"Seb1c24ed","Finished","17 September 2021  1:29 PM","1 hour 19 mins",73.25,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0aae56ec","Finished","17 September 2021  1:41 PM","1 hour 20 mins",98.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7b4241df","Finished","17 September 2021  1:33 PM","1 hour 1 min",85,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S072fad96","Finished","17 September 2021  2:19 PM","1 hour 28 mins",62,"5.00","5.00","4.00","5.00","-","0.00","-","5.00","-","-","5.00","1.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S898406b8","Finished","17 September 2021  2:36 PM","1 hour 30 mins",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S8507de9a","Finished","17 September 2021  2:42 PM","1 hour 10 mins",44.5,"5.00","5.00","5.00","-","-","2.50","-","5.00","5.00","-","2.00","-","0.00","-","0.00","5.00","5.00","5.00","0.00","0.00"
"Sc19c0549","Finished","17 September 2021  4:04 PM","1 hour 28 mins",85,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S7eb9a6fb","Finished","17 September 2021  4:46 PM","1 hour 27 mins",82.75,"5.00","5.00","5.00","0.00","2.00","2.50","5.00","5.00","2.50","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sabe505d9","Finished","17 September 2021  4:55 PM","1 hour 29 mins",60,"5.00","5.00","5.00","0.00","3.00","-","0.00","5.00","0.00","-","-","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa37ed733","Finished","17 September 2021  4:53 PM","1 hour 20 mins",40,"0.00","5.00","5.00","-","-","-","-","5.00","5.00","0.00","-","0.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S156e0c76","Finished","17 September 2021  4:37 PM","47 mins 8 secs",52,"2.50","5.00","5.00","-","-","5.00","-","5.00","5.00","-","5.00","5.00","5.00","2.00","2.50","0.00","5.00","0.00","0.00","-"
"S8fd867b3","Finished","17 September 2021  5:21 PM","1 hour 27 mins",78.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00"
"Sc18ccf9f","Finished","17 September 2021  5:12 PM","1 hour 8 mins",84.25,"5.00","5.00","3.00","5.00","0.00","2.50","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00"
"S771ea158","Finished","17 September 2021  6:01 PM","1 hour 30 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb318e80d","Finished","17 September 2021  5:43 PM","1 hour 8 mins",63.25,"5.00","5.00","1.00","5.00","-","5.00","5.00","0.00","5.00","1.25","5.00","4.00","5.00","2.00","0.00","5.00","5.00","5.00","-","-"
"S910d950b","Finished","17 September 2021  8:06 PM","1 hour 26 mins",77,"5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Sfca70a3c","Finished","17 September 2021  8:27 PM","56 mins 21 secs",84.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"See4d326b","Finished","17 September 2021  8:46 PM","29 mins 19 secs",42.5,"5.00","0.00","3.00","5.00","-","0.00","-","0.00","2.50","-","2.00","5.00","-","-","-","5.00","5.00","5.00","-","5.00"
"Sedfa07c1","Finished","17 September 2021  10:11 PM","1 hour 30 mins",82.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-"
"Sbe915f05","Finished","18 September 2021  12:23 AM","1 hour 30 mins",10,"5.00","5.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sdd420abd","Finished","18 September 2021  1:14 AM","1 hour 16 mins",87,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4e2455c3","Finished","18 September 2021  9:36 AM","53 mins 51 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S5f29b364","Finished","18 September 2021  2:27 PM","1 hour 30 mins",35,"0.00","5.00","1.00","-","-","-","0.00","5.00","0.00","0.00","2.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","-","0.00"
"S4f239346","Finished","18 September 2021  3:12 PM","1 hour 30 mins",50.25,"5.00","-","5.00","0.00","-","5.00","0.00","-","5.00","1.25","2.00","5.00","5.00","2.00","5.00","-","0.00","5.00","0.00","5.00"
"Sf3c677bf","Finished","18 September 2021  4:07 PM","1 hour",82,"5.00","5.00","2.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S151a7211","Finished","18 September 2021  4:36 PM","1 hour 30 mins",63,"5.00","5.00","1.00","5.00","2.00","5.00","0.00","5.00","0.00","-","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","-"
"S9b32f3d0","Finished","18 September 2021  6:17 PM","1 hour 2 mins",84.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","3.75","5.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Scabb5ab5","Finished","18 September 2021  6:36 PM","1 hour 3 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S03e29027","Finished","18 September 2021  7:46 PM","45 mins 3 secs",85,"0.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"See79e0c7","Finished","18 September 2021  8:19 PM","1 hour 4 mins",75.75,"5.00","0.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","1.25","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S39ecdddf","Finished","18 September 2021  11:29 PM","1 hour 9 mins",56.25,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","0.00","0.00"
