"AnonID","X","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total"
"S01fd82c6","",,,,,,,,,,,,,,,,,,,,,
"S717bf860","",2.5,0,5,5,0,0,0,5,5,2.5,5,5,5,2,0,5,5,0,0,0,52
"S5fcfb09e","",5,0,5,3,0,0,5,5,5,0,5,0,3,0,0,5,5,0,0,0,46
"S867f4ad4","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,95
"S84723807","",5,5,5,1,5,0,0,5,5,2.5,5,5,5,2,2.5,5,5,5,5,0,73
"S3c18b8ab","",5,5,0,5,5,0,0,0,5,0,5,0,0,0,5,5,5,0,5,0,50
"S78c74d4b","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sca10a463","",0,5,0,3,5,0,5,5,0,0,5,5,5,2,5,5,5,0,5,0,60
"Sfe2a90f1","",5,5,0,5,5,5,5,0,5,0,5,5,5,5,5,5,5,0,0,0,70
"Sad5f4c49","",5,5,0,4,5,3,0,5,5,5,5,5,0,0,5,5,5,5,0,0,67
"Sa2965cb3","",,,,,,,,,,,,,,,,,,,,,
"S94ccece0","",2.5,0,0,3,5,0,5,5,0,0,2.5,5,2,5,2.5,5,5,5,5,0,57.5
"S244cc2c3","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"Sfc82b878","",2.5,2.5,0,3.5,5,0,5,0,5,5,2.5,5,5,0,5,0,5,5,5,0,61
"S03812a56","",2.5,5,0,5,5,2,0,5,5,0,5,5,5,2,5,5,5,5,5,0,71.5
"S869f1861","",5,5,5,5,0,0,5,5,5,2.5,5,5,2,0,2.5,5,5,5,0,0,67
"Sec48b4de","",0,5,0,4,5,0,0,0,5,2.5,5,5,5,5,5,5,5,5,0,0,61.5
"S488bb12f","",,,,,,,,,,,,,,,,,,,,,
"Sb6b6245a","",5,5,5,5,5,5,5,0,5,5,5,5,2,2,2.5,5,5,5,0,5,81.5
"S2fc61aab","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,90
"S10aa115b","",2.5,0,5,5,5,0,5,5,5,0,5,0,5,2,5,5,5,5,5,5,74.5
"S3d23c4a1","",5,5,0,4,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,0,5,0,73
"S658b7510","",5,5,5,3,5,0,5,0,5,5,5,0,0,0,0,5,5,5,5,5,68
"S819eede8","",5,0,5,5,5,2,5,5,5,2.5,5,0,2,5,5,5,5,5,5,0,76.5
"S283c0c73","",5,5,5,4,5,2,5,5,5,5,5,5,2,4,5,5,5,5,0,0,82
"S0f6abcb9","",5,5,0,4,5,5,5,5,5,2.5,5,5,2,1,5,5,5,5,5,0,79.5
"Sc42ca6e1","",5,5,5,4,5,0,0,0,5,2.5,5,5,5,5,5,5,5,5,5,0,76.5
"S3a7ee0ec","",5,5,5,4,5,2,5,5,5,2.5,1.25,5,5,5,5,5,5,5,0,0,79.75
"Seecbd8ad","",2.5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,91.5
"S5e10a568","",5,5,5,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,89
"S332295a2","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95
"S2feaebe9","",5,5,5,5,5,2,5,0,5,2.5,2.5,5,5,5,5,5,5,5,5,5,87
"Sa45b6a3b","",5,5,5,5,5,2,5,5,5,0,5,5,5,0,1.25,5,5,5,5,0,78.25
"S577c39c3","",5,5,0,4,5,0,5,5,5,0,2.5,5,5,5,5,5,5,0,0,0,66.5
"S5f012994","",5,5,0,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,87
"Sa67576a4","",5,0,5,5,5,2,5,5,5,5,5,5,3,2,5,5,5,5,5,0,82
"Se2a7abf0","",2.5,5,5,4,5,0,5,5,0,0,1.25,0,5,2,5,5,5,5,0,0,59.75
"Se457f963","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sd5d1f344","",5,2.5,0,4,5,5,0,5,5,5,1.25,5,5,0,5,5,5,0,5,0,67.75
"Sc6bc3468","",5,5,5,5,5,0,5,5,5,2.5,5,5,2,2,5,5,5,5,5,0,81.5
"S9b401c1a","",2.5,5,0,0,5,0,0,0,0,2.5,1.25,0,0,0,0,0,0,5,0,0,21.25
"Sf6ed67cb","",5,5,0,5,5,0,5,0,5,2.5,2.5,5,0,0,1.25,0,5,0,0,0,46.25
"S8b881ddb","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,90
"S278e84b3","",0,0,0,4,5,0,5,5,0,0,5,5,5,1,5,5,5,0,5,0,55
"S11571e0f","",2.5,5,0,5,5,2,5,0,5,0,2.5,5,0,2,2.5,5,5,5,0,0,56.5
"S2d9bb4b8","",2.5,5,0,3.5,5,5,0,5,5,0,0,5,2,0,0,0,0,0,0,0,38
"Sf19e7dbe","",,,,,,,,,,,,,,,,,,,,,
"S9dba24fd","",,,,,,,,,,,,,,,,,,,,,
"Se60f561e","",5,5,0,2.5,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,5,0,79
"S9ea7855d","",2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,92.5
"S48a053f3","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,0,5,5,0,5,5,87.5
"S3c3521fc","",5,5,5,3.5,0,0,0,5,5,0,5,0,0,0,0,5,5,5,0,0,48.5
"Sd93ed0c9","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,0,89
"S4e8051b3","",5,5,5,4,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,89
"S2fcd556f","",5,5,0,3,5,2,0,5,5,2.5,5,5,5,5,0,5,5,5,0,5,72.5
"Sdca274fe","",5,5,0,4,5,0,0,5,5,5,5,5,5,2,5,5,5,5,0,5,76
"S664dfc3d","",5,5,5,5,5,5,5,5,5,2.5,5,4,5,2,0,5,5,5,0,0,78.5
"S6a837c79","",5,0,0,5,5,2,5,5,5,5,5,5,5,5,0,5,5,0,5,0,72
"S2d81cb6f","",5,5,5,4,5,0,5,0,5,2.5,5,5,2,5,5,5,5,0,0,0,68.5
"S84a6b81e","",5,5,5,5,5,0,5,5,5,2.5,5,4,5,5,5,5,5,5,5,5,91.5
"S9726eeb0","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,0,0,75
"Sb01279af","",2.5,5,5,2.5,5,2,5,0,5,5,2.5,5,5,1,5,5,5,5,0,5,75.5
"Sb218c4fb","",5,5,5,3,0,2,5,5,5,5,2.5,5,2,2,0,5,5,5,0,0,66.5
"Sc6eef934","",5,5,5,0,5,0,0,0,5,5,5,5,5,2,0,5,5,5,0,0,62
"S28fe6f05","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95
"S1738be36","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"S904044d1","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,0,5,5,89.5
"S23c9a81d","",5,5,5,5,5,2,5,0,5,0,2.5,5,2,5,0,5,5,0,5,0,66.5
"Sea145bfe","",5,5,0,2.5,5,0,0,0,5,0,2.5,5,5,0,5,0,5,0,5,0,50
"S5aa74397","",5,0,5,3,5,2,5,0,5,0,5,5,5,2,5,5,5,5,5,0,72
"Sfb631f44","",5,5,0,5,5,2,5,5,5,0,5,5,5,2,5,5,5,5,5,0,79
"Sbd98cd11","",2.5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,87.5
"S2c75e330","",5,5,5,5,5,0,5,5,5,5,2.5,5,5,5,5,5,5,0,5,0,82.5
"S853c8e66","",5,5,5,4,5,2,5,5,5,5,5,0,5,5,5,5,5,0,5,5,86
"Sd3a9ef9d","",5,5,5,5,0,2,5,5,5,5,2.5,5,5,2,5,5,5,5,5,5,86.5
"S689d551a","",5,5,5,4,5,0,5,0,5,5,5,5,5,2,5,5,5,5,0,5,81
"S21b25eb6","",5,5,5,4,5,0,2.5,5,5,2.5,5,5,5,5,2.5,5,5,5,0,5,81.5
"S35c139cb","",2.5,0,5,5,5,0,5,5,5,5,5,5,0,0,5,5,5,5,0,0,67.5
"S79884f26","",,,,,,,,,,,,,,,,,,,,,
"S1080214f","",,,,,,,,,,,,,,,,,,,,,
"Sff13e19c","",5,2.5,0,5,5,2,5,0,5,2.5,5,5,5,2,5,5,5,0,0,0,64
"Sfc2fae50","",5,5,5,3.5,0,0,5,5,0,5,5,5,5,2,3.75,0,5,5,0,0,64.25
"S2214af1b","",,,,,,,,,,,,,,,,,,,,,
"Scae6737d","",5,5,5,5,5,0,5,5,5,5,2.5,4,0,5,2.5,5,5,5,0,5,79
"S570a95b6","",5,5,5,5,5,0,0,0,5,5,5,5,5,0,5,5,5,0,5,0,70
"S5fd074fa","",,,,,,,,,,,,,,,,,,,,,
"S9d949611","",0,0,0,5,5,2,5,5,0,2.5,2.5,5,2,1,5,0,5,0,5,0,50
"S7842dfa1","",,,,,,,,,,,,,,,,,,,,,
"Sa4d1a451","",5,5,5,4,5,2,5,5,5,5,5,5,2,5,5,5,5,5,5,0,88
"S3ff5757c","",5,5,5,2,5,0,0,0,5,0,5,1,5,2,5,5,5,0,0,0,55
"S498f1e84","",5,5,5,5,5,2,5,0,5,0,5,0,5,5,5,5,5,5,5,5,82
"Sbe40e84d","",5,5,0,3,5,0,5,0,5,2.5,5,5,5,0,3.75,5,5,5,5,0,69.25
"S2d4ba9ce","",,,,,,,,,,,,,,,,,,,,,
"S9a100566","",,,,,,,,,,,,,,,,,,,,,
"S0d99db2d","",2.5,5,5,2.5,0,0,5,0,5,2.5,5,0,0,0,0,5,5,5,0,0,47.5
"S2b6a2b74","",5,5,0,3,5,5,5,0,0,5,3.75,5,5,2,5,5,5,5,0,0,68.75
"Sed5f9cdc","",,,,,,,,,,,,,,,,,,,,,
"S487910dd","",5,0,0,0,0,0,5,5,0,5,5,5,0,0,0,5,5,0,0,0,40
"S5d3b0476","",5,5,5,3.5,5,0,0,5,5,5,5,5,5,2,5,5,5,5,0,0,75.5
"Sbca00b1c","",2.5,5,5,4.5,5,0,0,0,5,2.5,5,5,0,0,2.5,5,5,0,0,0,52
"Sf384ffbb","",5,5,5,4,5,2,5,5,0,0,5,5,5,0,5,5,5,5,5,0,76
"S0737c114","",0,5,5,3.5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,90.5
"S3b0006d9","",5,5,0,5,5,5,5,5,5,5,5,0,5,2,0,5,5,0,5,0,72
"Sb9ea3dc2","",,,,,,,,,,,,,,,,,,,,,
"Sc2376444","",5,5,0,1.5,0,0,5,5,5,2.5,5,5,0,2,1.25,5,5,5,0,0,57.25
"S80e5708c","",,,,,,,,,,,,,,,,,,,,,
"Sa26ae2b5","",5,5,5,0,5,0,5,5,5,5,5,5,5,5,0,5,5,0,0,5,75
"Sc9bea361","",5,5,5,5,0,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,89.5
"Se94008cd","",,,,,,,,,,,,,,,,,,,,,
"Sf873c462","",5,5,0,3.5,5,0,5,5,0,2.5,2.5,5,0,2,0,5,5,5,0,5,60.5
"S576abc68","",,,,,,,,,,,,,,,,,,,,,
"S16af6018","",5,5,5,4,0,2,0,5,5,2.5,2.5,1,5,0,5,5,5,0,0,0,57
"S3cca5cae","",,,,,,,,,,,,,,,,,,,,,
"S4b1ff55e","",5,5,5,3.5,5,2,5,5,5,2.5,5,0,5,4,0,5,0,0,0,0,62
"S37462354","",5,5,5,4,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,84
"Sb064b31e","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5
"Sc56ce79b","",5,5,0,2,0,0,0,0,5,5,1.25,0,0,0,1.25,0,0,0,0,0,24.5
"S9f7550f0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S74fdff99","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97
"Sec21f7ae","",,,,,,,,,,,,,,,,,,,,,
"S9c0a1667","",5,5,5,3.5,5,0,5,0,5,5,5,4,5,0,0,0,0,5,5,0,62.5
"Sb15e024b","",5,5,0,4,5,5,0,5,5,2.5,5,0,5,2,5,5,5,5,0,5,73.5
"S9263c94b","",,,,,,,,,,,,,,,,,,,,,
"S21239889","",5,5,5,5,0,0,0,0,5,5,5,5,5,2,0,5,5,5,0,0,62
"Sc3e3e103","",5,5,5,5,5,2,2.5,5,5,5,5,5,2,5,5,5,5,5,5,5,91.5
"Sa40c9193","",5,5,5,4,0,0,5,5,5,5,5,5,5,0,5,5,5,5,0,0,74
"S90ea696a","",5,2.5,0,5,5,0,5,0,5,0,5,1,0,0,5,5,5,5,0,0,53.5
"S2033609b","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S9322b17a","",5,5,5,3,5,2,5,0,5,0,5,5,0,1,5,5,5,5,0,0,66
"S6e793598","",5,5,0,4.5,5,0,0,0,5,2.5,5,5,5,1,5,5,5,5,5,0,68
"S362b42c8","",5,5,5,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,94
"Sace7d922","",2.5,0,5,4,5,5,0,5,0,5,5,5,2,0,2.5,5,5,5,5,0,66
"S3ba2f5c0","",5,5,5,2,0,0,5,5,5,0,5,0,5,0,0,0,5,5,5,0,57
"S6dc0285c","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,2.5,5,5,5,5,5,91.5
"S1ec30e95","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S6d37197c","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,0,0,82
"S45c1b4f5","",,,,,,,,,,,,,,,,,,,,,
"S0260e1bc","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5
"S544c8c73","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"S1400ac77","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95
"S994c2ed1","",,,,,,,,,,,,,,,,,,,,,
"S20436810","",2.5,5,5,5,5,3,5,0,5,2.5,2.5,5,2,4,2.5,5,5,5,0,0,69
"Sc84a4bdc","",5,5,5,4.5,5,0,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,92
"Sbd3b30d9","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,2,0,5,5,5,5,5,89.5
"S9880eebc","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S5b770ae1","",,,,,,,,,,,,,,,,,,,,,
"S438427b4","",,,,,,,,,,,,,,,,,,,,,
"Scb589d9d","",,,,,,,,,,,,,,,,,,,,,
"S00ccc68a","",,,,,,,,,,,,,,,,,,,,,
"S59f9f797","",2.5,5,0,2,5,5,5,5,5,2.5,0,5,5,2,5,5,5,0,5,5,74
"Sf82d8a11","",,,,,,,,,,,,,,,,,,,,,
"S81ebf8f6","",2.5,5,0,4,5,0,5,5,5,5,5,5,5,2,0,5,5,5,0,5,73.5
"S159fca3f","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S8bd3f78c","",5,5,5,3,0,0,5,0,0,5,5,0,5,0,0,0,0,0,0,0,38
"S08f0e57b","",,,,,,,,,,,,,,,,,,,,,
"S28c0615c","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S28658d87","",5,5,5,4,5,0,5,0,5,5,5,5,5,2,0,5,5,0,5,5,76
"Sb5727f65","",5,5,5,5,5,2,5,5,5,0,5,5,5,2,5,5,5,5,0,0,79
"S28941859","",5,5,0,4,5,2,2.5,5,5,5,2.5,5,5,5,5,0,5,5,5,0,76
"Sda0690ba","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S07949996","",2.5,5,0,1,5,0,5,0,0,5,2.5,1,5,2,5,0,5,0,0,0,44
"Sa13abd55","",5,5,0,3,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,87
"S17197b3b","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,5,5,91.5
"Sbdcf7870","",5,5,5,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5
"S56561072","",2.5,5,5,4,5,0,2.5,0,0,0,5,4,5,2,0,0,5,0,0,0,45
"S241491ff","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95
"S1d7bf56f","",5,5,5,5,5,5,5,0,5,5,5,0,5,4,2.5,5,5,0,0,5,76.5
"Sfb810d33","",2.5,5,0,4,5,0,5,5,5,5,2.5,5,5,2,5,5,5,5,5,0,76
"Sff6e1ed6","",5,5,5,5,5,0,5,5,5,5,5,1,5,2,5,5,5,5,5,5,88
"S5a343212","",5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95
"S3a38659e","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S339a06fb","",5,5,5,4,5,2,5,0,5,0,5,5,5,5,5,5,5,5,5,0,81
"S786afd45","",2.5,5,0,2,0,2,5,5,5,5,2.5,5,5,5,5,5,5,5,5,0,74
"S8203e856","",5,5,5,3,5,2,2.5,0,5,5,5,5,5,2,2.5,5,5,5,5,5,82
"S8b08df01","",5,5,5,5,5,3,0,5,5,5,2.5,5,5,5,5,5,5,5,0,5,85.5
"S94135902","",,,,,,,,,,,,,,,,,,,,,
"Sb72553ed","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,85
"Sc170cae1","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"S3e18222e","",,,,,,,,,,,,,,,,,,,,,
"S39235436","",,,,,,,,,,,,,,,,,,,,,
"S9804c85a","",,,,,,,,,,,,,,,,,,,,,
"S8eb7e16e","",0,5,5,3.5,0,0,5,0,0,5,5,5,5,0,5,5,5,0,0,0,53.5
"Sa678b593","",2.5,5,0,5,5,0,5,5,5,2.5,5,5,5,4,5,5,5,5,0,0,74
"Sb8037ab8","",5,5,5,5,5,0,5,5,5,5,5,0,0,0,2.5,5,5,5,5,0,72.5
"Sbe403738","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2a2a818d","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,93.75
"S40cf16c5","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"Scbaaaebf","",,,,,,,,,,,,,,,,,,,,,
"S2876737d","",5,5,5,4,5,5,5,5,5,5,5,5,0,1,5,5,5,5,5,5,90
"S6507a635","",,,,,,,,,,,,,,,,,,,,,
"S8744501a","",5,5,5,5,5,0,5,0,5,5,2.5,5,2,0,5,5,5,5,5,0,74.5
"S637de5b9","",5,5,5,5,5,0,5,0,5,5,5,5,0,2,5,0,5,5,0,0,67
"S930e2590","",5,5,5,5,5,5,5,0,5,5,1.25,5,5,5,1.25,5,5,5,5,5,87.5
"S0eba9067","",2.5,5,5,2,0,2,5,0,5,2.5,5,4,5,0,5,5,5,5,0,0,63
"Scd642230","",5,0,5,4.5,5,0,0,5,5,5,5,0,0,2,5,5,5,5,5,0,66.5
"S089c9393","",,,,,,,,,,,,,,,,,,,,,
"S19885b67","",,,,,,,,,,,,,,,,,,,,,
"Se7609cc3","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95
"S45bf88eb","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90
"S31ed5b72","",5,5,0,2,0,0,0,0,0,2.5,1.25,1,2,1,2.5,5,5,5,0,0,37.25
"S19fbea87","",5,5,0,0,5,0,0,5,0,5,5,0,2,0,0,5,5,5,0,0,47
"Sbbbd114a","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,85
"Sd8a8a57c","",2.5,5,0,5,5,2,0,5,0,0,5,5,2,2,2.5,5,5,5,0,0,56
"Sc9275313","",,,,,,,,,,,,,,,,,,,,,
"S4062df98","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"Sb1dbc293","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sf2604f00","",5,5,5,5,5,2,5,5,0,5,5,4,5,2,5,5,5,5,5,0,83
"Sdeda6a60","",5,5,0,5,5,0,0,0,5,0,5,0,0,2,0,0,0,0,0,0,32
"S29e7c94f","",5,5,5,4,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,93.5
"S2f128649","",5,5,5,2.5,0,0,0,5,5,5,2.5,5,5,2,5,5,5,0,5,0,67
"S4750373a","",2.5,5,0,3.5,5,0,5,5,5,2.5,3.75,5,5,0,2.5,5,5,0,0,0,59.75
"S4b41bb2d","",2.5,5,5,3,5,0,5,0,5,0,2.5,5,5,5,0,5,5,5,5,0,68
"S4fcc2a57","",5,5,0,4,5,0,0,5,5,2.5,2.5,5,5,2,2.5,5,5,5,5,0,68.5
"Sfa7fe93e","",,,,,,,,,,,,,,,,,,,,,
"Sd41f152f","",,,,,,,,,,,,,,,,,,,,,
"S987feabd","",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99
"Sd667cb53","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,0,0,76.5
"S14d72cb4","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S14167bfe","",5,5,0,5,5,2,5,5,5,5,2.5,0,0,0,0,0,0,0,0,0,44.5
"Sdd48f3bc","",5,5,0,4,5,5,5,0,5,2.5,2.5,5,5,2,5,5,5,0,0,0,66
"S2db2d644","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S20606098","",,,,,,,,,,,,,,,,,,,,,
"Se6937b1b","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,93.75
"S533efcec","",2.5,5,0,4.5,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,71
"Se89fa48a","",,,,,,,,,,,,,,,,,,,,,
"S2bbd1206","",5,5,5,5,5,0,5,5,5,5,2.5,5,2,5,3.75,5,5,5,5,5,88.25
"Sbf374fb7","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97
"Sb0dfffe8","",5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95
"Sf06b4658","",5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"S15c8a347","",,,,,,,,,,,,,,,,,,,,,
"Sd2bc875d","",5,5,0,5,0,2,5,5,5,2.5,5,5,5,5,5,5,5,0,5,5,79.5
"S5024001b","",5,5,5,5,0,5,5,0,5,5,2.5,0,5,5,5,5,5,5,0,5,77.5
"S84d3cbc4","",0,5,0,5,5,0,0,0,5,5,2.5,1,5,5,5,5,5,5,5,5,68.5
"S2d651b22","",5,5,0,1,0,2,5,0,5,5,5,5,5,2,2.5,5,5,5,5,5,72.5
"S61754a1d","",,,,,,,,,,,,,,,,,,,,,
"S23ef5683","",5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,85
"S0a840199","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94
"Sd1fb4c50","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S6a224f58","",5,5,5,4,5,2,0,0,5,5,5,5,5,2,5,5,5,5,0,5,78
"Sd776e189","",5,5,5,5,5,5,5,5,5,0,5,5,5,2,0,0,0,0,0,0,62
"Sd238180a","",5,5,5,2,5,0,5,0,5,5,5,0,5,5,5,5,5,5,0,0,72
"Sca642e10","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"Sfa8bf3a5","",5,5,5,5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,0,0,79
"S12ebdebc","",,,,,,,,,,,,,,,,,,,,,
"Sa3fbfdcd","",,,,,,,,,,,,,,,,,,,,,
"S206e31a5","",5,5,5,5,5,2,5,5,5,5,2.5,5,5,2,0,5,5,5,0,0,76.5
"Sa2f1b986","",5,5,5,2,5,2,5,5,5,5,5,1,5,2,0,5,5,5,5,5,82
"Sc2563a18","",5,5,5,4,0,0,0,0,5,5,2.5,5,3,5,0,5,5,5,5,5,69.5
"S811a147b","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S856953c8","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S3fd8f3bc","",,,,,,,,,,,,,,,,,,,,,
"S828c3ba9","",5,5,0,4,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,84
"S9fcf12d7","",5,5,0,3,5,0,5,5,5,5,5,5,2,5,2.5,5,5,5,5,5,82.5
"S64328b02","",,,,,,,,,,,,,,,,,,,,,
"Sd0120b2a","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"Se0cf321d","",2.5,2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,80
"S79a70463","",5,5,5,4,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,89
"Sf5a69658","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,5,92
"S63a44d14","",2.5,2.5,0,0,0,0,0,5,5,5,5,0,2,0,0,5,5,5,5,0,47
"S5ff117d1","",,,,,,,,,,,,,,,,,,,,,
"Sab2c4e0a","",5,5,5,3,5,0,5,5,5,5,0,5,2,0,2.5,5,5,5,5,0,72.5
"S4f3c1412","",,,,,,,,,,,,,,,,,,,,,
"Sd26fae07","",5,5,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28
"S32d8f357","",5,5,5,3.5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95.5
"Saf85612c","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S1e408130","",2.5,5,5,2,5,5,5,5,5,0,5,4,5,2,0,5,5,5,5,0,75.5
"Sc8b0ebf9","",5,5,0,4,5,2,0,5,5,0,2.5,5,0,2,5,5,5,5,5,5,70.5
"S2c1af0aa","",2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.5
"S04bc3852","",5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,0,80
"S5b0a2ade","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"S882f0924","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90
"Se024bed0","",5,5,5,4.5,5,2,5,5,5,5,0,1,5,5,2.5,5,5,5,0,5,80
"Sbf481bbc","",,,,,,,,,,,,,,,,,,,,,
"S47d88d64","",5,5,5,5,5,2,0,5,5,5,5,5,2,1,5,5,5,5,5,5,85
"S2dc43794","",2.5,5,5,4.5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,92
"S68d402c3","",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"Sd15a7f71","",5,0,5,2,5,0,0,0,5,2.5,5,5,2,5,5,5,5,5,0,5,66.5
"S6778b7ce","",5,5,0,5,5,0,5,5,5,0,5,5,5,2,5,5,5,5,5,5,82
