"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","f982d6c6"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","f982d6c6"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","f982d6c6"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","f982d6c6"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",1,1,"MATH08057","Introduction to Linear Algebra","e7405838"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",1,1,"MATH08058","Calculus and its Applications","e7405838"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemistry",1,1,"MATH08072","Mathematics for the Natural Sciences 1a","96ba0443"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemistry",1,1,"MATH08073","Mathematics for the Natural Sciences 1b","96ba0443"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Informatics",2,2,"MATH08067","Probability with Applications","436db733"
"M","India","India","OVERSEAS","Overseas/International fee rate","Computer Science and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","5742784e"
"M","India","India","OVERSEAS","Overseas/International fee rate","Computer Science and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","5742784e"
"M","India","India","OVERSEAS","Overseas/International fee rate","Computer Science and Mathematics",2,2,"MATH08066","Probability","5742784e"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Informatics",2,2,"MATH08067","Probability with Applications","af26124c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Electronics and Computer Science",2,2,"MATH08066","Probability","2c062586"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","9b9ee0f4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Software Engineering",2,2,"MATH08067","Probability with Applications","1a168bdf"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",2,2,"MATH08059","Proofs and Problem Solving","ff062cca"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","c820ecc0"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","c820ecc0"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","c820ecc0"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","c820ecc0"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08066","Probability","c820ecc0"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","c820ecc0"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","4352a495"
"M","Hungary","Hungary","SEU","EU/EEA fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08067","Probability with Applications","e1d3c0c9"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","d59b09e6"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",2,2,"MATH08064","Fundamentals of Pure Mathematics","d59b09e6"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",2,2,"MATH08066","Probability","d59b09e6"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",2,2,"MATH08071","Accelerated Proofs and Problem Solving","d59b09e6"
"F","England","Germany","SEU","EU/EEA fee rate","Biological Sciences",1,1,"MATH08058","Calculus and its Applications","1a887dfb"
"M","China","China","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering with Management",2,2,"MATH08066","Probability","15bf25e8"
"F","China","China","OVERSEAS","Overseas/International fee rate","Architecture",2,2,"MATH08057","Introduction to Linear Algebra","9b0c0337"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","a2538b70"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,1,"MATH08059","Proofs and Problem Solving","46b8f422"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Business",2,1,"MATH08059","Proofs and Problem Solving","571e62ff"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Structural Engineering with Architecture",1,1,"MATH08074","Engineering Mathematics 1a","bee9996"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Structural Engineering with Architecture",1,1,"MATH08075","Engineering Mathematics 1b","bee9996"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","897f24e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","897f24e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Artificial Intelligence",2,2,"MATH08067","Probability with Applications","74442db8"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","8b5202cb"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","8b5202cb"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","8b5202cb"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","8b5202cb"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","8b5202cb"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","c57d04a7"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","c57d04a7"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","6d7ca3ad"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","6d7ca3ad"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","757243eb"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","757243eb"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","757243eb"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","757243eb"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","757243eb"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","5120a9f5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","5120a9f5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","5120a9f5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","5120a9f5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","5120a9f5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","5120a9f5"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence",2,2,"MATH08063","Several Variable Calculus and Differential Equations","21664062"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence",2,2,"MATH08064","Fundamentals of Pure Mathematics","21664062"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence",2,2,"MATH08067","Probability with Applications","21664062"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08051","Statistics (Year 2)","157dc97d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","157dc97d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","157dc97d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08066","Probability","157dc97d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry",2,2,"MATH08073","Mathematics for the Natural Sciences 1b","23e7bc9b"
"M","England","United Kingdom","SEU","EU/EEA fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","b6df3faa"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science and Mathematics",2,2,"MATH08051","Statistics (Year 2)","7a451bf8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","7a451bf8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","7a451bf8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science and Mathematics",2,2,"MATH08066","Probability","7a451bf8"
"M","Scotland","India","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","1565529f"
"M","Scotland","India","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08064","Fundamentals of Pure Mathematics","1565529f"
"M","Scotland","India","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08066","Probability","1565529f"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","3c20f9e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","3c20f9e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","3c20f9e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","3c20f9e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","3c20f9e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08067","Probability with Applications","aa0c93d5"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08068","Facets of Mathematics","aa0c93d5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","fa695edd"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","fa695edd"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","fbeb29d4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","fbeb29d4"
"M","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","5fb141cd"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","173d35e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","173d35e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","173d35e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","173d35e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08066","Probability","173d35e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,2,"MATH08067","Probability with Applications","173d35e9"
"F","Switzerland","United Kingdom","SEU","EU/EEA fee rate","Informatics",2,2,"MATH08067","Probability with Applications","4bcdce80"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","f862799b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","f862799b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","f862799b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","f862799b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08066","Probability","f862799b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","f862799b"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10003","Financial Mathematics","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10007","Stochastic Modelling","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10066","Honours Differential Equations","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10067","Honours Complex Variables","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10068","Honours Analysis","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10069","Honours Algebra","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10073","Linear Programming, Modelling and Solution","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,3,"MATH10095","Statistical Methodology","5f8f8328"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","5bba6f64"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","5bba6f64"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","5bba6f64"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","5bba6f64"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08066","Probability","5bba6f64"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","5bba6f64"
"M","Jersey","Jersey","OVERSEAS","Channel Islands & Isle of Man fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08067","Probability with Applications","f7f4c40a"
"M","Russia","Russia [Russian Federation]","SEU","EU/EEA fee rate","Economics",2,2,"MATH08057","Introduction to Linear Algebra","d83bbd2c"
"M","Russia","Russia [Russian Federation]","SEU","EU/EEA fee rate","Economics",2,2,"MATH08058","Calculus and its Applications","d83bbd2c"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,1,"MATH08059","Proofs and Problem Solving","744bd4a7"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08058","Calculus and its Applications","c77b44db"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","c77b44db"
"M","Scotland","China","SEU","Scotland fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","e6f3b755"
"M","Scotland","China","SEU","Scotland fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","e6f3b755"
"M","Scotland","China","SEU","Scotland fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","e6f3b755"
"M","Scotland","China","SEU","Scotland fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","e6f3b755"
"M","Scotland","China","SEU","Scotland fee rate","Mathematics",2,2,"MATH08066","Probability","e6f3b755"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","5562c2ab"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","725e2190"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08051","Statistics (Year 2)","afc3769d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","afc3769d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","afc3769d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",2,2,"MATH08066","Probability","afc3769d"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08051","Statistics (Year 2)","f63a7ae0"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","f63a7ae0"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","f63a7ae0"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08066","Probability","f63a7ae0"
"M","Belgium","Belgium","SEU","EU/EEA fee rate","Electronics and Computer Science",2,2,"MATH08066","Probability","60523211"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08051","Statistics (Year 2)","fc32fc2c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","fc32fc2c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08064","Fundamentals of Pure Mathematics","fc32fc2c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08065","Computing and Numerics","fc32fc2c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08066","Probability","fc32fc2c"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematics and Statistics",2,2,"MATH08068","Facets of Mathematics","fc32fc2c"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Economics",2,2,"MATH08058","Calculus and its Applications","5bc86462"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computational Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","359706a1"
"M","China","China","OVERSEAS","Overseas/International fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","a425cb6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","984cb83b"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","984cb83b"
"F","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08067","Probability with Applications","a85c1f8d"
"M","Greece","Greece","SEU","EU/EEA fee rate","Artificial Intelligence and Software Engineering",2,2,"MATH08067","Probability with Applications","e98826a5"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08051","Statistics (Year 2)","f3a441bd"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","f3a441bd"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08064","Fundamentals of Pure Mathematics","f3a441bd"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08066","Probability","f3a441bd"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Economics",1,1,"MATH08057","Introduction to Linear Algebra","f0dd2a65"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Economics",1,1,"MATH08058","Calculus and its Applications","f0dd2a65"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08051","Statistics (Year 2)","6d3f9351"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","6d3f9351"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","6d3f9351"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08065","Computing and Numerics","6d3f9351"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08066","Probability","6d3f9351"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Mathematics",2,2,"MATH08068","Facets of Mathematics","6d3f9351"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",2,2,"MATH08051","Statistics (Year 2)","4ec43994"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","4ec43994"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",2,2,"MATH08064","Fundamentals of Pure Mathematics","4ec43994"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",2,2,"MATH08065","Computing and Numerics","4ec43994"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",2,2,"MATH08066","Probability","4ec43994"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","b2d19d17"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","b2d19d17"
"F","United States of America","United Kingdom","OVERSEAS","Overseas/International fee rate","Computer Science",2,2,"MATH08058","Calculus and its Applications","2a862143"
"F","United States of America","United Kingdom","OVERSEAS","Overseas/International fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","2a862143"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","f186c6e3"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","f186c6e3"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH08051","Statistics (Year 2)","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10003","Financial Mathematics","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10066","Honours Differential Equations","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10067","Honours Complex Variables","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10068","Honours Analysis","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10069","Honours Algebra","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10071","Introduction to Number Theory","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10072","Combinatorics and Graph Theory","89786ebb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",2,3,"MATH10074","Geometry","89786ebb"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Computer Science and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","9d04e1f6"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Computer Science and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","9d04e1f6"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Computer Science and Mathematics",2,2,"MATH08066","Probability","9d04e1f6"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10003","Financial Mathematics","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10007","Stochastic Modelling","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10066","Honours Differential Equations","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10067","Honours Complex Variables","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10068","Honours Analysis","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10069","Honours Algebra","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10073","Linear Programming, Modelling and Solution","9c91f402"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",2,3,"MATH10074","Geometry","9c91f402"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08059","Proofs and Problem Solving","6e87f8e4"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","6e87f8e4"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","6e87f8e4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Engineering Not Known (1st Year)",1,1,"MATH08074","Engineering Mathematics 1a","cd1bccd6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Engineering Not Known (1st Year)",1,1,"MATH08075","Engineering Mathematics 1b","cd1bccd6"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Biology",2,2,"MATH08051","Statistics (Year 2)","1200d06"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Biology",2,2,"MATH08063","Several Variable Calculus and Differential Equations","1200d06"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Biology",2,2,"MATH08064","Fundamentals of Pure Mathematics","1200d06"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Biology",2,2,"MATH08065","Computing and Numerics","1200d06"
