"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
5,5,0,3.5,5,0,0,0,5,2.5,5,1,5,1,2.5,5,5,0,0,0,50.5,"a8b0fa01"
5,5,0,3,0,2,5,5,5,0,5,5,5,1,5,5,5,0,0,0,61,"935fec74"
2.5,5,0,4,0,2,0,5,0,0,3.75,1,0,0,2.5,0,0,5,0,0,30.75,"6ce3f80d"
2.5,5,0,0,0,0,0,0,5,2.5,5,0,0,0,0,0,5,5,0,0,30,"bcb000b"
5,5,5,5,5,0,5,0,5,5,2.5,5,5,2,0,5,5,5,0,0,69.5,"92df183"
5,5,5,4.5,5,2,5,5,5,0,5,5,2,5,5,5,5,5,5,5,88.5,"cf3af1d2"
5,2.5,5,5,5,2,5,0,5,2.5,5,5,5,1,5,5,5,5,5,5,83,"3b745eaf"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4cc481c5"
2.5,5,5,4,5,2,5,5,5,5,3.75,5,2,5,2.5,5,5,5,5,5,86.75,"67786624"
5,5,0,4,0,2,5,0,5,2.5,5,5,2,1,5,5,5,0,0,5,61.5,"def891bb"
5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,0,5,5,5,0,5,87.5,"1422c39c"
5,5,5,3.5,5,0,5,0,5,5,5,5,2,5,5,5,5,5,5,5,85.5,"cb45b491"
5,5,5,3,5,0,2.5,0,0,0,0,5,0,0,0,5,0,0,0,0,35.5,"cc60cf76"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"c4b97476"
2.5,5,0,4,5,0,5,0,5,0,5,5,5,2,0,5,5,0,0,5,58.5,"12bf50c0"
5,5,5,5,5,2,5,5,5,5,5,5,0,2,5,5,5,5,5,5,89,"86a1a093"
5,5,5,3.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,93.5,"e1cc51b4"
5,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,29,"29018f9d"
2.5,0,5,0,5,0,0,5,5,5,1.25,5,0,0,0,0,5,5,0,0,43.75,"6c66755"
2.5,5,5,3,5,2,2.5,5,5,5,5,1,5,2,5,5,5,5,5,0,78,"f77ec978"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f5d0161"
5,5,5,5,5,2,0,0,5,2.5,5,5,5,1,0,5,5,0,0,0,60.5,"27a28459"
5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,96.25,"719084b5"
5,5,5,5,5,2,5,5,0,5,5,5,2,0,5,5,5,5,0,5,79,"f3d7cd5a"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,0,5,5,0,0,0,77,"c4e916dd"
5,5,0,5,5,0,5,5,0,5,5,5,5,2,2.5,5,5,5,5,0,74.5,"b3587509"
5,0,5,5,5,0,5,5,5,2.5,5,5,2,5,5,5,5,0,0,0,69.5,"183736b4"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"ec3c87d5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28a5b6ae"
5,5,0,5,5,0,5,5,5,5,5,5,2,5,5,0,0,5,0,0,67,"b9afb122"
5,5,0,4,5,2,5,5,5,2.5,5,5,5,1,5,5,5,0,0,0,69.5,"d23f9537"
5,5,5,5,5,0,5,0,5,5,1.25,5,5,5,5,5,5,5,5,5,86.25,"b7123b1a"
2.5,5,5,5,0,0,5,5,5,0,5,5,2,2,0,5,5,0,0,5,61.5,"26e5f769"
5,2.5,0,1,5,0,0,5,5,2.5,5,0,5,2,5,5,5,5,0,0,58,"595dadae"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"1759b60e"
5,0,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,89,"914bf642"
5,5,0,0,5,0,0,0,5,2.5,0,5,2,2,5,0,0,0,0,0,36.5,"c36c9798"
5,5,5,1.5,5,0,5,5,5,5,2.5,0,5,0,2.5,5,5,0,5,5,71.5,"db71c81b"
5,5,5,5,5,2,5,5,5,0,2.5,5,5,2,5,5,5,0,5,5,81.5,"29fbf5cd"
5,5,5,2.5,5,2,5,5,5,0,5,5,0,0,5,5,0,5,0,0,64.5,"fe0bb758"
5,5,5,1,5,0,0,5,5,5,5,0,5,0,2.5,5,5,5,0,0,63.5,"df11cae8"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9772b82b"
0,5,0,3,5,0,2.5,0,0,0,2.5,5,0,1,5,0,5,0,0,0,34,"1d6ff227"
5,5,0,5,0,0,5,5,5,2.5,2.5,5,5,5,5,0,0,0,0,0,55,"b8aad930"
5,5,5,5,5,0,5,5,5,5,2.5,5,2,5,0,5,5,5,5,5,84.5,"2f1cb275"
2.5,5,0,5,0,2,5,0,5,2.5,2.5,4,5,1,0,5,5,0,5,0,54.5,"9b33083f"
2.5,5,0,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"eef99782"
0,5,0,4,5,2,0,5,5,0,5,1,5,0,0,5,0,5,0,0,47,"d55297f6"
5,5,5,5,5,0,5,0,5,5,2.5,1,5,4,5,5,5,5,0,0,72.5,"ecf2135a"
5,5,0,3,0,0,5,0,5,2.5,5,5,2,2,0,5,5,5,0,0,54.5,"51886eb4"
2.5,5,5,5,5,0,5,0,5,5,2.5,5,5,0,2.5,5,5,0,5,0,67.5,"3f17dd59"
0,0,0,0,0,0,0,5,5,5,5,0,5,2,5,5,5,5,0,0,47,"4c039b84"
2.5,5,5,5,5,0,5,0,5,5,5,5,5,0,5,5,5,0,5,5,77.5,"c55e5e48"
5,5,5,5,5,2,0,5,5,5,5,5,2,2,1.25,5,5,5,5,0,77.25,"1819690f"
2.5,0,0,0.5,5,0,0,5,5,0,5,5,2,2,2.5,0,0,0,0,0,34.5,"f4e37acf"
2.5,5,5,4,5,2,0,0,5,2.5,5,0,0,2,5,5,5,5,0,0,58,"ca24aa58"
2.5,5,5,3.5,5,0,0,0,0,5,2.5,4,0,0,5,5,5,0,0,0,47.5,"efad2185"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7ee7ffa"
5,5,0,2,0,0,0,5,5,0,5,5,0,0,0,5,5,5,0,0,47,"60a4d25a"
5,5,0,4,5,0,0,0,5,2.5,5,1,0,0,0,5,5,0,0,0,42.5,"69e147f"
5,5,0,1,5,2,5,5,5,0,2.5,5,2,2,5,5,5,0,0,0,59.5,"93a077cd"
5,0,0,4.5,5,0,5,0,5,0,2.5,0,5,2,5,5,5,0,0,0,49,"9dcb463b"
0,5,0,5,5,2,0,5,5,0,5,4,0,2,5,5,5,0,5,0,58,"a0b6d79f"
5,5,5,3.5,5,0,0,0,0,0,5,5,0,0,2.5,0,0,0,0,0,36,"626e751e"
5,5,0,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,86,"7c00f937"
5,5,5,4,5,5,2.5,0,5,5,5,0,5,0,5,5,5,0,5,5,76.5,"bdab4565"
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"76249d94"
5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,0,0,5,87,"5a7d3d2e"
5,5,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,5,0,5,80,"dc81fb3"
5,2.5,5,3.5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,88,"5cb9e189"
5,2.5,5,2.5,5,2,5,5,5,5,5,1,2,0,5,5,5,5,0,0,70,"94a7c619"
5,5,5,5,5,0,5,0,5,5,5,0,5,5,2.5,0,5,0,0,0,62.5,"702629af"
5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,"7c0997f"
5,5,5,4,5,0,5,5,5,2.5,5,5,5,5,2.5,5,5,0,0,5,79,"95d68bed"
5,0,5,5,5,0,2.5,5,5,5,5,4,5,5,5,5,5,5,0,0,76.5,"b0ce0f0b"
2.5,2.5,5,4,5,2,5,5,5,2.5,5,5,5,5,2.5,5,5,0,5,0,76,"5bfb82e"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6ed9c740"
2.5,5,5,5,5,5,5,5,5,0,5,1,5,5,2.5,5,5,5,0,5,81,"3d1b4bb0"
5,5,5,5,5,2,5,5,5,0,2.5,5,5,5,5,5,5,5,0,5,84.5,"9abc180c"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be462dfd"
2.5,5,5,4,5,5,5,5,5,2.5,5,5,5,5,0,5,5,5,5,0,84,"d520f10d"
5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5,"506a7c3d"
5,5,5,4,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,39,"a74e8732"
5,5,5,2,5,0,5,0,5,5,5,5,0,0,5,5,5,5,0,0,67,"c9a8b860"
2.5,5,0,5,0,0,0,0,5,0,5,1,5,1,0,5,5,5,0,0,44.5,"6d59ad62"
5,5,5,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,94,"df5346aa"
5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,67,"9a9d29fa"
2.5,5,0,2,5,0,0,0,0,0,5,5,0,2,5,5,5,5,0,0,46.5,"2d3b775c"
2.5,5,0,3.5,5,0,0,5,5,0,5,5,5,5,2.5,5,5,5,5,0,68.5,"43746553"
5,5,5,4.5,5,2,5,0,5,2.5,5,5,5,0,5,5,5,5,5,0,79,"c9cf81dd"
2.5,5,5,5,5,0,2.5,0,0,5,2.5,5,5,2,5,5,5,0,0,0,59.5,"a13947c3"
5,2.5,0,2.5,5,0,2.5,5,0,5,0,5,0,0,5,5,5,5,0,0,52.5,"e07b2ded"
2.5,5,0,2.5,5,5,5,5,5,0,5,5,5,2,5,5,5,0,5,0,72,"f6018f21"
5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,0,89,"bc62ca4f"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1604e33a"
5,5,0,3,5,0,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,72.5,"b3471148"
5,5,5,5,5,0,0,5,5,2.5,5,5,5,5,5,5,5,5,0,5,82.5,"49990721"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d84748bb"
5,5,5,2,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,87,"ed2199b7"
5,5,0,2,5,5,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,76.5,"fc26a4e4"
2.5,5,0,3.5,5,0,5,5,5,5,2.5,5,5,2,5,5,5,5,0,0,70.5,"61168189"
5,5,5,0,5,5,5,5,0,5,5,0,2,0,0,5,5,5,0,0,62,"ab96af"
5,2.5,0,2,5,5,5,5,5,5,2.5,5,5,2,5,5,5,0,5,0,74,"6bfa7cb4"
5,5,5,4,0,5,5,5,5,0,5,5,0,2,5,5,5,5,0,0,71,"296bf2eb"
5,5,0,5,5,0,5,5,5,2.5,5,5,5,2,1.25,5,5,5,0,0,70.75,"3d39221d"
5,0,0,3,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,5,5,79.5,"bbcb290a"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbd1aec8"
5,5,5,4,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,89,"94580491"
5,0,0,2,5,2,0,0,5,5,5,5,5,2,5,5,5,5,0,5,66,"15c83a3b"
5,5,0,3,5,0,0,5,5,0,1.25,0,0,0,3.75,5,0,0,0,0,38,"c16849c1"
2.5,5,0,2,5,2,0,0,5,0,0,5,5,2,3.75,5,5,5,0,0,52.25,"7ec3e471"
2.5,5,5,5,5,0,0,5,5,2.5,2.5,5,5,1,5,5,5,5,0,0,68.5,"bba9f15e"
5,5,0,4,0,0,0,5,5,2.5,1.25,0,5,2,5,5,5,0,0,0,49.75,"4ca355ea"
0,0,5,4,5,2,0,0,5,2.5,1.25,5,2,5,5,5,5,5,0,0,56.75,"868d42fc"
5,5,0,2.5,5,5,0,0,5,5,1.25,5,5,2,5,5,5,5,5,0,70.75,"abded0d5"
5,5,5,4.5,5,2,5,0,5,5,5,5,5,2,0,5,5,5,0,0,73.5,"777f9c80"
5,0,5,4,5,0,5,5,5,0,5,5,5,2,0,5,5,5,0,5,71,"4a8b2d5e"
5,5,5,4,5,0,5,0,5,5,5,4,5,0,5,5,5,5,5,5,83,"afffb29c"
0,5,0,4,5,0,2.5,0,5,0,5,5,0,2,5,0,5,5,5,5,58.5,"45b8c588"
5,0,5,5,5,0,0,0,0,0,2.5,5,5,2,0,0,5,0,5,0,44.5,"28640260"
5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,95,"ffc74ec9"
5,5,0,5,5,2,5,5,5,0,1.25,5,5,2,0,5,5,5,0,0,65.25,"8c294688"
5,5,0,5,5,0,5,0,5,2.5,5,0,0,2,5,0,5,0,0,0,49.5,"77dc44b9"
5,0,0,5,5,0,0,0,5,2.5,2.5,0,0,0,0,0,0,0,0,0,25,"f28f417"
5,5,0,5,5,0,0,5,5,0,5,5,5,2,0,5,5,5,5,0,67,"b4c5823c"
5,0,5,2,5,0,5,0,5,5,5,5,5,2,5,5,5,5,0,0,69,"596ec612"
5,5,0,3,5,0,0,0,5,0,5,1,5,2,3.75,5,5,0,0,0,49.75,"4a15f88b"
5,5,0,3.5,5,2,2.5,0,5,5,5,5,5,5,5,5,5,5,5,0,78,"11a14ca9"
5,5,5,4,5,5,0,5,5,0,5,5,5,2,0,5,5,5,0,0,71,"3838f044"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a5d03c7b"
2.5,5,5,3.5,5,2,5,5,5,2.5,2.5,1,2,5,2.5,5,5,0,5,0,68.5,"4ab43ef8"
0,5,0,0,5,0,0,5,5,2.5,5,4,2,2,2.5,0,5,0,0,5,48,"5695f956"
5,5,0,3,5,0,0,5,5,0,5,5,2,2,5,5,5,5,5,0,67,"8d463e11"
2.5,5,5,3,5,0,0,0,5,5,5,5,5,0,0,5,5,5,0,0,60.5,"d56c76e2"
5,5,0,3,5,5,5,0,5,0,5,5,5,2,0,5,5,5,5,5,75,"7078c0c6"
5,5,5,5,5,2,5,0,5,0,2.5,5,5,0,3.75,5,5,0,5,0,68.25,"1dc75d4"
5,5,0,5,5,2,5,5,5,2.5,3.75,5,5,5,5,5,5,5,5,0,83.25,"f6bb1db9"
5,5,5,5,5,5,5,0,5,2.5,5,5,5,5,5,5,5,5,5,5,92.5,"32a45639"
5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"63275480"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8d50de1"
5,5,5,3.5,5,0,5,0,5,2.5,5,4,0,0,5,5,5,0,0,5,65,"3f4a470"
2.5,5,5,2,0,0,5,0,0,0,5,1,2,0,0,5,0,0,5,0,37.5,"a4046ac4"
5,5,0,4,0,0,5,5,5,2.5,5,5,5,2,5,5,5,0,0,0,63.5,"d4148114"
5,5,0,3,5,0,0,5,5,5,5,5,2,0,0,5,5,5,5,5,70,"3ee92a94"
5,5,5,5,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,79,"48b8a811"
5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90,"2049fc51"
5,5,5,2,5,5,5,5,0,5,5,5,2,2,2.5,5,5,5,0,0,73.5,"f378ed16"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,3.75,5,5,5,5,0,90.75,"6c12c55"
5,5,5,4,5,2,5,5,5,0,0,4,3,5,5,5,5,5,5,5,83,"ed6a9b3b"
5,5,0,5,5,5,0,0,5,2.5,5,5,5,5,5,0,5,5,0,5,72.5,"c9161a52"
5,2.5,5,1,5,0,0,5,5,2.5,5,0,3,0,0,5,5,5,0,0,54,"9788af86"
5,5,0,3,0,0,0,0,0,5,2.5,5,3,0,5,5,5,5,0,5,53.5,"7f8ceb0f"
5,5,0,4,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,86,"159e7670"
5,5,0,3.5,5,0,0,0,5,2.5,5,5,5,0,0,5,5,0,0,0,51,"21f498fe"
5,5,0,5,5,2,5,5,5,5,2.5,5,5,2,0,5,5,5,5,0,76.5,"15045d6c"
5,5,5,4,5,0,0,5,5,2.5,5,5,5,0,5,5,5,5,5,0,76.5,"76b693c5"
5,5,0,2,5,5,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,5,79,"3c672f72"
5,5,0,5,5,2,0,5,5,0,5,0,2,2,0,0,0,0,0,0,41,"e5862b6b"
5,5,5,3,0,0,0,5,5,2.5,5,5,0,2,5,5,5,0,5,0,62.5,"e7a3675a"
0,5,0,1,5,5,2.5,0,5,2.5,5,5,5,0,2.5,5,5,5,5,0,63.5,"3bbc0952"
5,5,5,3.5,5,2,5,0,5,0,5,5,0,0,5,5,5,5,0,0,65.5,"462c4c52"
5,5,0,3,5,0,5,0,5,0,2.5,1,5,2,1.25,0,5,0,0,0,44.75,"b9eb1380"
5,5,5,5,0,5,5,5,5,5,5,0,5,2,0,5,5,5,5,0,77,"dc0deb3a"
5,5,5,4,5,2,5,5,5,2.5,5,4,5,0,0,5,5,5,0,5,77.5,"e83d31e5"
2.5,5,0,3,5,2,5,0,0,0,2.5,5,3,1,2.5,5,5,0,0,0,46.5,"36ed3ab1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc215b47"
5,5,5,5,5,0,0,0,5,5,5,5,5,1,5,5,5,5,5,0,76,"a2cba688"
2.5,2.5,5,3.5,5,5,5,5,5,5,5,5,5,0,1.25,5,5,5,0,5,79.75,"1b245ada"
5,5,0,3.5,0,5,2.5,5,5,2.5,5,5,0,0,5,5,5,5,0,0,63.5,"33372321"
5,5,0,5,5,5,0,0,5,5,5,5,5,2,0,5,5,5,0,0,67,"5d0956bf"
5,5,5,5,5,0,5,5,5,5,5,5,0,3,5,5,5,5,0,0,78,"d73cb4b6"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63911d9c"
5,0,5,5,5,0,0,5,0,5,5,5,3,2,5,5,5,5,5,0,70,"a2aa124b"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,95,"5533847f"
5,5,0,2.5,0,5,0,0,5,0,5,5,5,1,3.75,5,5,5,0,0,57.25,"c11d50f6"
5,5,5,3,5,0,0,0,5,2.5,2.5,0,0,0,0,5,5,0,0,0,43,"ba59c35d"
5,5,5,3,5,2,0,0,5,5,5,5,5,2,5,5,5,5,5,0,77,"22aea65a"
2.5,2.5,0,4,5,0,0,5,5,5,5,1,2,0,2.5,5,5,5,0,0,54.5,"4ba6b478"
5,5,5,2,0,0,5,0,5,2.5,5,5,5,2,2.5,0,0,0,0,0,49,"68ceac52"
5,5,5,4,5,2,5,5,5,2.5,2.5,5,5,0,5,5,5,5,0,0,76,"52948105"
5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"85c2ce8c"
5,5,0,1,5,0,0,5,0,0,1.25,5,0,0,0,0,0,5,0,0,32.25,"65cd0ec2"
5,0,5,2.5,0,0,0,5,5,2.5,0,5,5,0,0,0,5,0,0,0,40,"1fd021a9"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96abd09f"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63e6eb2"
5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90,"29c28687"
2.5,5,0,0,5,0,5,0,5,5,5,5,2,1,5,5,5,0,0,0,55.5,"c3d79a4f"
5,5,0,3,0,2,5,5,5,0,2.5,5,2,2,1.25,5,5,5,0,0,57.75,"e28966ac"
5,5,5,4.5,5,2,5,0,5,5,3.75,1,5,5,0,5,5,5,5,0,76.25,"9e5955a2"
5,5,0,2,5,2,5,5,0,5,5,5,5,2,0,0,0,0,0,0,51,"6d43520a"
0,5,0,3,5,0,0,0,0,0,0,0,5,0,1.25,0,5,0,5,0,29.25,"28a7f1d5"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"1e61d08e"
5,0,5,4,5,2,5,5,5,2.5,5,5,2,5,5,5,5,5,5,0,80.5,"910888b2"
5,5,5,5,5,0,5,5,5,5,5,5,0,4,0,5,5,0,0,5,74,"edd6fe1d"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"86684bd0"
5,5,5,5,5,0,0,5,5,5,5,4,5,2,0,0,0,0,0,0,56,"a739ce43"
5,5,5,5,5,0,2.5,5,5,5,1.25,5,5,5,5,5,5,5,5,0,83.75,"7b5eb3bb"
2.5,5,5,3,0,0,5,0,5,2.5,5,5,2,0,3.75,5,5,5,0,0,58.75,"761b4051"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eddeb6ad"
2.5,5,0,4,5,2,0,5,5,0,5,5,5,5,5,5,5,5,0,0,68.5,"462bfdfd"
5,5,5,1,5,0,2.5,5,5,0,5,5,5,2,5,5,5,5,0,5,75.5,"2fc4b6b5"
5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,0,5,5,87,"4b20fa4f"
5,0,5,5,5,5,5,0,5,5,5,5,2,5,0,0,5,0,0,0,62,"d0959990"
5,0,5,4,5,2,0,0,5,5,5,5,5,0,0,5,5,5,5,5,71,"25df2c22"
5,5,5,4,5,5,5,0,5,5,3.75,5,5,5,5,5,5,5,5,0,87.75,"55b065ad"
5,0,5,3,0,0,0,5,5,2.5,2.5,5,5,2,5,5,5,5,0,5,65,"a1fdcbba"
2.5,5,5,5,0,0,0,5,5,2.5,5,5,5,2,5,0,5,5,0,5,67,"747b5c70"
5,5,5,4,5,0,5,0,5,2.5,5,5,5,1,5,5,5,5,0,5,77.5,"162b1702"
0,5,5,4,5,2,5,5,5,5,5,5,2,1,5,5,5,5,5,0,79,"d511634"
5,5,5,5,5,0,5,5,5,5,2.5,0,5,2,5,5,5,5,5,0,79.5,"7e21f0ff"
5,0,0,2.5,5,0,0,0,5,2.5,2.5,0,0,2,5,5,5,5,0,0,44.5,"2d6723e1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8c0a5df8"
5,5,5,5,5,2,5,5,5,5,5,5,2,5,5,5,5,5,5,0,89,"84270057"
5,5,0,2,0,0,0,0,0,2.5,1.25,5,2,2,5,0,0,5,0,0,34.75,"e82c33f4"
5,2.5,0,0,0,0,2.5,0,0,2.5,1.25,5,5,0,5,0,0,0,0,0,28.75,"e4fc5585"
5,5,0,5,0,5,5,5,5,5,2.5,5,5,0,0,0,5,5,0,0,62.5,"171ef854"
5,5,5,4,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,94,"8aaceda8"
5,5,5,4,5,2,0,5,5,0,2.5,5,5,1,5,5,5,0,5,5,74.5,"7f73e7e4"
5,5,5,5,5,3,5,0,5,0,5,4,2,0,2.5,5,5,0,0,5,66.5,"e2042f4d"
5,5,0,4,0,0,5,5,5,5,0,5,5,5,5,5,0,5,0,5,69,"4775be9e"
5,5,5,1.5,5,2,5,0,5,5,5,1,5,2,5,5,5,5,0,5,76.5,"2e417013"
2.5,5,0,4,5,0,5,5,5,2.5,2.5,1,2,4,5,5,5,5,0,5,68.5,"2015e6e0"
5,5,5,3,0,0,5,5,5,0,2.5,5,5,2,0,0,0,0,0,0,47.5,"a61fd0dc"
5,5,5,4,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,84,"763e5630"
2.5,5,0,5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,0,0,71.5,"80d6c3fc"
5,5,5,2,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,32,"f82d0a22"
5,5,5,3,0,0,0,0,5,5,0,0,0,0,5,0,5,0,0,0,38,"768249d6"
5,5,5,5,5,2,5,5,5,5,2.5,5,0,0,0,5,5,5,0,0,69.5,"c5d5c3e6"
5,2.5,5,4.5,5,2,2.5,0,5,5,2.5,5,5,2,5,5,5,0,5,0,71,"f6b4e4a6"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,97.5,"93292d77"
2.5,5,5,3,5,5,0,5,5,5,5,5,2,5,5,5,5,5,5,5,87.5,"3f3fac02"
2.5,2.5,5,2,5,0,0,5,5,5,5,4,5,2,5,5,5,0,5,0,68,"b5ee7bf6"
5,5,5,3,5,0,5,0,5,5,5,5,3,0,0,0,5,0,0,0,56,"be848f64"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"aa8fc937"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bc80bcaf"
2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.5,"4692a06c"
5,5,5,5,5,0,5,5,5,2.5,5,5,2,5,5,5,0,5,0,5,79.5,"31e781a2"
5,5,0,5,5,0,0,0,5,5,1.25,5,2,0,5,5,5,5,0,0,58.25,"d35fb72f"
5,5,5,4,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,84,"6a292f07"
5,5,5,5,5,0,0,0,5,0,5,5,5,0,5,5,5,5,0,5,70,"3881add5"
2.5,5,5,2.5,5,0,5,5,5,5,5,5,5,2,2.5,5,5,5,0,0,74.5,"f13c02d9"
5,5,5,5,5,5,5,0,5,0,2.5,5,5,2,5,5,5,5,0,5,79.5,"93860a6"
5,5,5,5,5,0,5,5,0,2.5,5,1,5,2,5,0,0,0,0,0,55.5,"781209b"
5,5,0,4,5,2,5,0,5,5,0,0,5,5,3.75,5,5,5,5,0,69.75,"d43d210c"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3207cf9f"
5,5,0,4,0,2,5,5,5,5,5,0,5,4,5,5,5,5,5,5,80,"71188f23"
5,5,5,4.5,5,0,2.5,0,5,2.5,2.5,0,5,2,5,0,0,5,0,5,59,"82df7a9f"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19ec5777"
5,5,0,4.5,5,2,5,0,5,5,5,5,5,0,2.5,5,5,0,5,5,74,"5c7ce582"
5,5,5,5,5,2,5,0,5,2.5,2.5,4,5,5,5,5,5,5,0,5,81,"f927f6d2"
5,5,0,3,5,0,5,5,5,5,2.5,5,5,5,5,5,5,5,5,0,80.5,"836af51e"
5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"37fd0de5"
